time_days,Hf181 top 19
1.271305588226666e-05,1.8322445187029974e-13
1.273542819148408e-05,2.1495869943856172e-13
1.2757839871268606e-05,2.510299610054195e-13
1.278029099090417e-05,2.924874605776258e-13
1.2802781619796623e-05,3.4031315352661173e-13
1.2825311827473973e-05,3.945754597041322e-13
1.2847881683586564e-05,4.578661090065571e-13
1.287049125790732e-05,5.29785112750916e-13
1.2893140620331946e-05,6.117425974785154e-13
1.2915829840879158e-05,7.062245607216392e-13
1.2938558989690875e-05,8.128819049420109e-13
1.2961328137032467e-05,9.353448966245761e-13
1.2984137353292944e-05,1.0750056434998382e-12
1.3006986708985192e-05,1.2324854410933682e-12
1.3029876274746181e-05,1.412280034506805e-12
1.3052806121337195e-05,1.6163836728398903e-12
1.3075776319644034e-05,1.8456866802538014e-12
1.3098786940677248e-05,2.1062061436824844e-12
1.3121838055572345e-05,2.4029471631393573e-12
1.3144929735590026e-05,2.7380348068276588e-12
1.3168062052116383e-05,3.117444431510051e-12
1.3191235076663149e-05,3.5443467974352664e-12
1.3214448880867883e-05,4.028514461307978e-12
1.3237703536494226e-05,4.572686478871765e-12
1.3260999115432103e-05,5.181186131973667e-12
1.3284335689697951e-05,5.8603065712049226e-12
1.330771333143494e-05,6.6172888056715535e-12
1.3331132112913196e-05,7.466033443652257e-12
1.3354592106530025e-05,8.417523720144407e-12
1.337809338481014e-05,9.475498335765647e-12
1.3401636020405882e-05,1.0650550923865931e-11
1.3425220086097441e-05,1.1954185143774788e-11
1.3448845654793088e-05,1.3402482102102797e-11
1.34725127995294e-05,1.5026863104088034e-11
1.349622159347147e-05,1.682671334287297e-11
1.3519972109913168e-05,1.8818466275894615e-11
1.3543764422277326e-05,2.1020347025393894e-11
1.3567598604115993e-05,2.3452098523013606e-11
1.3591474729110654e-05,2.6135091473225097e-11
1.361539287107246e-05,2.911357251758009e-11
1.363935310394245e-05,3.241028888544873e-11
1.3663355501791783e-05,3.603961357706703e-11
1.3687400138821973e-05,4.0031340228168e-11
1.3711487089365112e-05,4.4417608759308455e-11
1.3735616427884092e-05,4.9249441428517755e-11
1.3759788228972857e-05,5.4554169491858825e-11
1.3784002567356613e-05,6.039556798587654e-11
1.380825951789207e-05,6.682649621836993e-11
1.3832559155567663e-05,7.387255967615289e-11
1.3856901555503803e-05,8.158601710321085e-11
1.3881286792953086e-05,9.002299955322932e-11
1.3905714943300544e-05,9.928880346257508e-11
1.3930186082063866e-05,1.0941679706144863e-10
1.3954700284893642e-05,1.204791569185357e-10
1.3979257627573583e-05,1.3255348854285596e-10
1.400385818602077e-05,1.4572316550758576e-10
1.402850203628588e-05,1.6007768792666156e-10
1.4053189254553426e-05,1.7571306305454325e-10
1.4077919917141983e-05,1.9273220889861647e-10
1.4102694100504435e-05,2.1124538145174813e-10
1.4127511881228208e-05,2.3137062613756684e-10
1.4152373336035507e-05,2.5323425414220176e-10
1.4177278541783544e-05,2.769713444126982e-10
1.4202227575464792e-05,3.0284651579128224e-10
1.4227220514207215e-05,3.309038907366372e-10
1.4252257435274499e-05,3.6130955425677114e-10
1.42773384160663e-05,3.9424101589237335e-10
1.430246353411849e-05,4.2994732704385987e-10
1.432763286710337e-05,4.685472215256001e-10
1.4352846492829945e-05,5.102600329585147e-10
1.4378104489244141e-05,5.5531918053415e-10
1.4403406934429051e-05,6.039727923508184e-10
1.4428753906605179e-05,6.564843395172406e-10
1.4454145484130684e-05,7.13133291639263e-10
1.4479581745501612e-05,7.742157954788328e-10
1.4505062769352152e-05,8.400453769269567e-10
1.453058863445487e-05,9.109536662637609e-10
1.4556159419720954e-05,9.872911469292381e-10
1.4581775204200458e-05,1.0694279283587165e-09
1.4607436067082557e-05,1.157754520446363e-09
1.463314208769577e-05,1.2526821150836229e-09
1.4658893345508223e-05,1.354644095795508e-09
1.4684689920127891e-05,1.464096894105448e-09
1.4710531891302839e-05,1.581520738665769e-09
1.4736419338921472e-05,1.7074205965495175e-09
1.4762352343012788e-05,1.8431062719189256e-09
1.4788330983746608e-05,1.9886337839076706e-09
1.4814355341433845e-05,2.144475869877059e-09
1.4840425496526739e-05,2.3112593848570386e-09
1.4866541529619105e-05,2.4896418179305264e-09
1.4892703521446595e-05,2.680312516420271e-09
1.4918911552886926e-05,2.884436130045026e-09
1.494516570496016e-05,3.10384978486519e-09
1.4971466058828923e-05,3.3380721513825746e-09
1.4997812695798674e-05,3.5879503860229083e-09
1.5024205697317954e-05,3.8543714398646985e-09
1.5050645144978636e-05,4.139356074813356e-09
1.507713112051618e-05,4.4468010431477e-09
1.5103663705809878e-05,4.774141483403537e-09
1.5130242982883115e-05,5.125725927494877e-09
1.515686903390362e-05,5.501943022062768e-09
1.5183541941183719e-05,5.903509293454282e-09
1.5210261787180595e-05,6.32989711481199e-09
1.5237028654496532e-05,6.782400326854162e-09
1.526384262587918e-05,7.264282446405723e-09
1.5290703784221806e-05,7.78317808849395e-09
1.5317612212563552e-05,8.333721360798666e-09
1.5344567994089693e-05,8.917562052351267e-09
1.537157121213189e-05,9.536425358693858e-09
1.5398621950168458e-05,1.0192452800918827e-08
1.5425720291824604e-05,1.0899290877956072e-08
1.5452866320872705e-05,1.164835798107211e-08
1.5480060121232558e-05,1.2441836940483484e-08
1.5507301776971646e-05,1.3282010891938603e-08
1.553459137230538e-05,1.4171267712624628e-08
1.5561928991597396e-05,1.5122037411328847e-08
1.5589314719359768e-05,1.6133951674237874e-08
1.5616748640253303e-05,1.7204750959668613e-08
1.5644230839087796e-05,1.8337436814729553e-08
1.5671761400822287e-05,1.953514890516059e-08
1.5699340410565326e-05,2.080170926084043e-08
1.5726967953575235e-05,2.215942184765918e-08
1.5754644115260378e-05,2.3594748618066038e-08
1.578236898117941e-05,2.5111610220015605e-08
1.581014263704156e-05,2.6714107711099665e-08
1.5837965168706887e-05,2.8406530611225734e-08
1.5865836662186538e-05,3.0196744786620215e-08
1.589375720364303e-05,3.212006678217691e-08
1.5921726879390505e-05,3.4144805796791426e-08
1.5949745775894994e-05,3.627525240223261e-08
1.5977813979774703e-05,3.8515839963418706e-08
1.6005931577800252e-05,4.091492701741094e-08
1.6034098656894976e-05,4.3447502841732685e-08
1.606231530413516e-05,4.611107413380982e-08
1.609058160675034e-05,4.891118534175294e-08
1.6118897652123545e-05,5.188257369738301e-08
1.614726352779159e-05,5.5039229593631246e-08
1.6175679321445325e-05,5.8362693500987215e-08
1.620414512092993e-05,6.184958898600824e-08
1.623266101424517e-05,6.553028400045561e-08
1.626122708954567e-05,6.945562464888346e-08
1.628984343514118e-05,7.357427662110735e-08
1.6318510139496877e-05,7.789377429214633e-08
1.6347227291233596e-05,8.244157205048654e-08
1.6375994979128136e-05,8.729375064925621e-08
1.6404813292113533e-05,9.238285042528454e-08
1.643368231927931e-05,9.771820857507779e-08
1.6462602149871783e-05,1.033101330502427e-07
1.6491572873294313e-05,1.0929783364441124e-07
1.6520594579107596e-05,1.1557102231986887e-07
1.6549667357029935e-05,1.2214036063448077e-07
1.657879129693752e-05,1.2901680211421717e-07
1.6607966488864708e-05,1.3636191181052846e-07
1.6637193023004285e-05,1.4406173358297577e-07
1.666647098970777e-05,1.5212214601013048e-07
1.669580047948568e-05,1.6055664114116034e-07
1.6725181583007802e-05,1.695262329440856e-07
1.6754614391103493e-05,1.7895174397204696e-07
1.6784098994761946e-05,1.8881533385558303e-07
1.681363548513248e-05,1.991335583188298e-07
1.684322395352481e-05,2.1004075626537908e-07
1.6872864491409343e-05,2.2154806701732015e-07
1.6902557190417454e-05,2.3358634642361933e-07
1.693230214234177e-05,2.461917871741581e-07
1.696209943913645e-05,2.594693271170694e-07
1.699194917291748e-05,2.7352490221217087e-07
1.702185143596294e-05,2.8823501586186896e-07
1.7051806320713316e-05,3.0359646711976203e-07
1.7081813919771754e-05,3.199757890434676e-07
1.7111874325904366e-05,3.3688752617466e-07
1.7141987632040526e-05,3.547823613079751e-07
1.7172153931273124e-05,3.7360128371168736e-07
1.7202373316858887e-05,3.930273098669435e-07
1.7232645882218657e-05,4.1381723931719703e-07
1.7262971720937657e-05,4.3541966603709223e-07
1.7293350926765828e-05,4.5782607881903997e-07
1.7323783593618072e-05,4.818060144251084e-07
1.7354269815574566e-05,5.065815956812837e-07
1.738480968688105e-05,5.325114780297476e-07
1.741540330194912e-05,5.59995073082184e-07
1.744605075535651e-05,5.883875014203356e-07
1.747675214184739e-05,6.183225382101146e-07
1.750750755633267e-05,6.497928184096462e-07
1.7538317093890273e-05,6.823010861735787e-07
1.7569180849765445e-05,7.167774516867542e-07
1.7600098919371037e-05,7.527807707919786e-07
1.763107139828782e-05,7.899700102011479e-07
1.766209838226475e-05,8.295846719501798e-07
1.7693179967219294e-05,8.707374018307379e-07
1.7724316249237706e-05,9.132452849340468e-07
1.7755507324575337e-05,9.586615406245263e-07
1.7786753289656925e-05,1.005658049548087e-06
1.7818054241076895e-05,1.0542889043671386e-06
1.7849410275599655e-05,1.1061564190950315e-06
1.7880821490159905e-05,1.1597777852966003e-06
1.7912287981862922e-05,1.2153486616327057e-06
1.7943809847984877e-05,1.2744726853370521e-06
1.7975387185973116e-05,1.3355961887956036e-06
1.800702009344648e-05,1.3989636089010535e-06
1.8038708668195597e-05,1.4662946919539537e-06
1.807045300818318e-05,1.5359041274621607e-06
1.8102253211544347e-05,1.6080133444647757e-06
1.81341093765869e-05,1.6846157816332066e-06
1.8166021601791657e-05,1.7638126364981984e-06
1.8197989985812724e-05,1.8457049011388703e-06
1.8230014627477838e-05,1.9327684568038066e-06
1.826209562578863e-05,2.022783996883026e-06
1.8294233079920973e-05,2.1157954012280186e-06
1.8326427089225256e-05,2.214456801205996e-06
1.835867775322671e-05,2.3166651094768873e-06
1.83909851716257e-05,2.422283563589253e-06
1.842334944429806e-05,2.5337912510686058e-06
1.8455770671295368e-05,2.6497232611320925e-06
1.848824895284528e-05,2.7695326140798446e-06
1.8520784389351827e-05,2.8953258139319255e-06
1.855337708139574e-05,3.0266843927891386e-06
1.858602712973474e-05,3.162446105898423e-06
1.861873463530386e-05,3.3040978625088312e-06
1.8651499699215764e-05,3.4527739801542204e-06
1.868432242276106e-05,3.606443744608371e-06
1.8717202907408585e-05,3.7656705689414832e-06
1.8750141254805753e-05,3.933760601803507e-06
1.8783137566778864e-05,4.107649032702995e-06
1.881619194533339e-05,4.287054878266031e-06
1.8849304492654335e-05,4.476605583828416e-06
1.8882475311106503e-05,4.672753871163489e-06
1.891570450323486e-05,4.875165227702846e-06
1.894899217176482e-05,5.0878853289706195e-06
1.8982338419602568e-05,5.308941029749935e-06
1.9015743349835387e-05,5.537095328903155e-06
1.9049207065731976e-05,5.7753424178603945e-06
1.9082729670742757e-05,6.024228533942507e-06
1.9116311268500214e-05,6.281146873585832e-06
1.9149951962819184e-05,6.547472065656702e-06
1.9183651857697217e-05,6.8274097316622805e-06
1.9217411057314864e-05,7.116420273676867e-06
1.925122966603602e-05,7.41488332475506e-06
1.9285107788408223e-05,7.730706509496486e-06
1.9319045529163016e-05,8.0556571149281e-06
1.9353042993216232e-05,8.39172040947587e-06
1.9387100285668332e-05,8.745105998944197e-06
1.9421217511804743e-05,9.107155364893052e-06
1.9455394777096165e-05,9.486399656952576e-06
1.9489632187198904e-05,9.880786476970084e-06
1.9523929847955194e-05,1.0285048664511112e-05
1.955828786539355e-05,1.0712916963057212e-05
1.959270634572905e-05,1.114962314834789e-05
1.96271853953637e-05,1.1607370646469297e-05
1.9661725120886754e-05,1.2081080577133636e-05
1.969632562907503e-05,1.2568178758329166e-05
1.9730987026893265e-05,1.3081548042281675e-05
1.9765709421494417e-05,1.3605750027330591e-05
1.980049292022002e-05,1.4155427877576197e-05
1.9835337630600506e-05,1.4723397821545513e-05
1.987024366035553e-05,1.5307354489405435e-05
1.990521111739433e-05,1.592216187383932e-05
1.9940240109816014e-05,1.6550236980316815e-05
1.9975330745909946e-05,1.720709203670881e-05
2.001048313415604e-05,1.7886779318249735e-05
2.0045697383225124e-05,1.858349686960596e-05
2.0080973601979257e-05,1.9318331387706088e-05
2.0116311899472072e-05,2.0070732006106798e-05
2.0151712384949117e-05,2.085649124792753e-05
2.018717516784819e-05,2.1667826049992454e-05
2.0222700357799672e-05,2.250465006926305e-05
2.0258288064626875e-05,2.3379024469811937e-05
2.029393839834637e-05,2.4269656628847864e-05
2.0329651469168346e-05,2.5211412580674645e-05
2.0365427387496923e-05,2.6167259732630794e-05
2.0401266263930524e-05,2.7172439002039104e-05
2.043716820926219e-05,2.8202108939468363e-05
2.0473133334479947e-05,2.9269929819304973e-05
2.0509161750767124e-05,3.0378414832241247e-05
2.054525356950272e-05,3.15121030816889e-05
2.0581408902261733e-05,3.270467106506762e-05
2.06176278608155e-05,3.391640133054301e-05
2.065391055713207e-05,3.518978938803235e-05
2.069025710337652e-05,3.649351369624549e-05
2.072666761191132e-05,3.784311511129839e-05
2.0763142195296676e-05,3.924486059349282e-05
2.079968096629086e-05,4.06744429188351e-05
2.0836284037850598e-05,4.218055532246799e-05
2.0872951523131384e-05,4.371256366588384e-05
2.090968353548784e-05,4.531118907947548e-05
2.094648018847407e-05,4.695720245676889e-05
2.0983341595844017e-05,4.8647847761419255e-05
2.1020267871551796e-05,5.041509112529969e-05
2.1057259129752065e-05,5.221354247803288e-05
2.1094315484800364e-05,5.409819310393937e-05
2.1131437051253486e-05,5.603058431165351e-05
2.11686239438698e-05,5.8024539443174855e-05
2.1205876277609652e-05,6.009604227043439e-05
2.1243194167635668e-05,6.220462414455496e-05
2.1280577729313153e-05,6.442387808206691e-05
2.1318027078210427e-05,6.668083302484423e-05
2.1355542330099182e-05,6.90434724647055e-05
2.1393123600954853e-05,7.145388499968661e-05
2.143077100695695e-05,7.396181557976165e-05
2.1468484664489455e-05,7.653499944351228e-05
2.1506264690141143e-05,7.919605712776052e-05
2.1544111200705977e-05,8.194180816608931e-05
2.1582024313183443e-05,8.476420658830975e-05
2.1620004144778924e-05,8.769282290613947e-05
2.165805081290406e-05,9.068517072750386e-05
2.169616443517711e-05,9.380747342958825e-05
2.173434512942332e-05,9.697879254001446e-05
2.1772593013675276e-05,0.00010030614707121243
2.1810908206173288e-05,0.00010366589168414807
2.184929082536573e-05,0.0001072102297727688
2.1887740989909428e-05,0.00011078197703560511
2.1926258818670028e-05,0.00011454214866845372
2.196484443072234e-05,0.00011834604286521303
2.200349794535072e-05,0.00012232541626782054
2.2042219482049458e-05,0.0001263747269722382
2.2081009160523107e-05,0.00013058467628547578
2.211986710068689e-05,0.0001349027373347425
2.215879342266704e-05,0.00013937869352502694
2.219778824680121e-05,0.0001439480420039829
2.2236851693638804e-05,0.0001487037098737889
2.227598388394137e-05,0.00015353867704992038
2.231518493868297e-05,0.00015858829939535555
2.2354454979050572e-05,0.00016370398501709975
2.239379412644438e-05,0.00016906235653243445
2.243320250247826e-05,0.00017447466167931356
2.2472680228980078e-05,0.00018015714298112248
2.25122274279921e-05,0.00018588280369075228
2.2551844221771356e-05,0.00019190533547327527
2.259153073279003e-05,0.00019796195713045478
2.263128708373582e-05,0.00020434107445252542
2.2671113397512335e-05,0.00021074803346344224
2.2711009797239476e-05,0.00021752020645898984
2.275097640625379e-05,0.00022430429705717566
2.2791013348108893e-05,0.00023145885138159205
2.2831120746575806e-05,0.0002386565759345795
2.2871298725643382e-05,0.0002461960113429041
2.2911547409518662e-05,0.00025382802633441354
2.2951866922627256e-05,0.0002617724245408698
2.299225738961375e-05,0.0002698601760404447
2.303271893534206e-05,0.00027823062619547993
2.3073251684895866e-05,0.00028679636973082237
2.311385576357894e-05,0.00029561501074423986
2.3154531296915577e-05,0.0003046818313582131
2.319527841065096e-05,0.0003139718952830414
2.323609723075157e-05,0.0003235637277725638
2.3276987883405547e-05,0.00033334958424568827
2.331795049502312e-05,0.0003434912335799735
2.3358985192236936e-05,0.00035379843531513887
2.340009210190252e-05,0.000364515597231306
2.3441271351098625e-05,0.0003753709265597479
2.348252306712764e-05,0.00038669020833381057
2.352384737751597e-05,0.00039812172478730345
2.356524441001445e-05,0.00041007066617859185
2.360671429259873e-05,0.00042210775510931255
2.3648257153469652e-05,0.00043471484947680655
2.368987312105369e-05,0.0004473882717082186
2.3731562324003314e-05,0.00046068298729692436
2.377332489119738e-05,0.0004740249297993291
2.3815160951741564e-05,0.0004880377311950158
2.3857070634968722e-05,0.0005020818587790888
2.3899054070439328e-05,0.0005168442285296865
2.3941111387941846e-05,0.0005316325769516529
2.3983242717493135e-05,0.0005471701969531773
2.4025448189338864e-05,0.0005627420123420814
2.406772793395391e-05,0.000579086000070077
2.411008208204275e-05,0.0005954749255225819
2.4152510764539867e-05,0.0006126647242542468
2.4195014112610184e-05,0.0006299054885856918
2.423759225764943e-05,0.0006479822566150167
2.4280245331284562e-05,0.0006661106966721821
2.432297346537418e-05,0.0006851173641032627
2.436577679200893e-05,0.0007041710888644978
2.4408655443511902e-05,0.000724151773747462
2.445160955243904e-05,0.000744189269478184
2.449463925157958e-05,0.0007651702540103271
2.453774467395642e-05,0.0007862389889405572
2.458092595282656e-05,0.0008082606972557524
2.462418322168151e-05,0.0008304101272707954
2.4667516614247678e-05,0.0008535142033687586
2.4710926264486812e-05,0.00087681341780462
2.4754412306596417e-05,0.0009011768337726816
2.479797487501014e-05,0.0009255831242376928
2.4841614104398208e-05,0.0009511866740250834
2.4885330129667835e-05,0.0009769105488068126
2.4929123085963664e-05,0.0010036456910026879
2.4972993108668144e-05,0.001030745065425773
2.5016940333401967e-05,0.0010586597030947235
2.50609648960245e-05,0.0010871944202883038
2.5105066932634193e-05,0.0011163384981062797
2.5149246579568995e-05,0.0011463703700566369
2.5193503973406784e-05,0.0011767959534696153
2.5237839250965777e-05,0.0012083888023171824
2.528225254930499e-05,0.0012401501587168266
2.53267440057246e-05,0.001273369858272372
2.537131375776643e-05,0.0013066480175245817
2.5415961943214326e-05,0.001341438057649877
2.5460688700094627e-05,0.0013764140173335398
2.5505494166676547e-05,0.001412722425812157
2.5550378481472645e-05,0.0014494664117918688
2.5595341783239217e-05,0.0014873566230494076
2.5640384210976746e-05,0.0015259410424127927
2.5685505903930336e-05,0.0015654790760382992
2.5730707001590115e-05,0.0016059785594356012
2.5775987643691707e-05,0.001647233111448267
2.5821347970216618e-05,0.0016897245555989443
2.586678812139271e-05,0.0017327670916775395
2.591230823769461e-05,0.001777329702035876
2.5957908459844144e-05,0.0018222345526983869
2.600358892881079e-05,0.0018689498862728255
2.60493497858121e-05,0.0019157943439927787
2.6095191172314134e-05,0.001964746352312851
2.6141113230031904e-05,0.0020137845058899773
2.6187116100929816e-05,0.002064885842783513
2.6233199927222104e-05,0.002116251148371574
2.627936485137326e-05,0.0021695407431298426
2.6325611016098486e-05,0.0022233222271619613
2.6371938564364142e-05,0.002278889227832633
2.641834763938817e-05,0.002335178445449018
2.6464838384640546e-05,0.0023931154086317455
2.651141094384373e-05,0.002452006487273073
2.6558065460973097e-05,0.002512409484733751
2.660480208025738e-05,0.0025739991678657517
2.6651620946179152e-05,0.002636967894985027
2.6698522203475216e-05,0.002701355585952026
2.674550599713709e-05,0.002766993471989199
2.6792572472411456e-05,0.0028342812779939357
2.683972177480059e-05,0.0029026955981473978
2.6886954050062825e-05,0.0029729883743570863
2.693426944421299e-05,0.0030442903636017614
2.698166810352289e-05,0.003117695757377825
2.7029150174521715e-05,0.003192000726059106
2.7076715803996534e-05,0.003268629221309792
2.7124365138992704e-05,0.0033460566724730877
2.7172098326814386e-05,0.00342602163412667
2.721991551502494e-05,0.003506729932544456
2.7267816851447416e-05,0.0035903405168191274
2.7315802484165004e-05,0.0036741949029449683
2.7363872561521476e-05,0.0037615794660498477
2.7412027232121673e-05,0.003849117807639206
2.7460266644831938e-05,0.003939995643580228
2.75085909487806e-05,0.004031446342847067
2.7557000293358417e-05,0.0041258542689932
2.7605494828219033e-05,0.004221352261653522
2.7654074703279468e-05,0.0043194287971700445
2.7702740068720553e-05,0.004419112260190549
2.775149107498741e-05,0.004521001097034798
2.78003278727899e-05,0.004625011491719594
2.7849250613103136e-05,0.004730861631604257
2.789825944716787e-05,0.004839343746809364
2.7947354526491052e-05,0.004949309639332221
2.799653600284621e-05,0.005062411634815607
2.8045804028273993e-05,0.005176653316732344
2.809515875508259e-05,0.005294526766636714
2.8144600335848236e-05,0.005413210002252054
2.8194128923415653e-05,0.005536009938722693
2.8243744670898547e-05,0.005659306361377085
2.829344773168007e-05,0.005787191318312656
2.83432382594133e-05,0.005915301325922701
2.83931164080217e-05,0.006048410629874183
2.8443082331699623e-05,0.006181776971277328
2.8493136184912756e-05,0.006320017342721285
2.8543278122398624e-05,0.006458805978644441
2.859350829916705e-05,0.006602370859784938
2.8643826870500645e-05,0.0067467513911428
2.869423399195529e-05,0.006895840707510986
2.8744729819360607e-05,0.00704598641975889
2.8795314508820437e-05,0.007200806726862682
2.8845988216713344e-05,0.007356894634477564
2.8896751099693084e-05,0.007517659265401588
2.8947603314689083e-05,0.007679870156493074
2.8998545018906938e-05,0.007846799370425254
2.9049576369828884e-05,0.008015317851476135
2.91006975252143e-05,0.008188638983138033
2.9151908643100193e-05,0.008363653523874753
2.9203209881801678e-05,0.008543601133834029
2.925460139991246e-05,0.00872530411222864
2.930608335630535e-05,0.008912120138069428
2.9357655910132733e-05,0.009100707885470927
2.940931922082708e-05,0.009294641793804887
2.9461073448101423e-05,0.009490314640207036
2.951291875194984e-05,0.009692322210338845
2.9564855292647992e-05,0.009896155903154675
2.9616883230753575e-05,0.010104793569218281
2.966900272710684e-05,0.010317047561442234
2.972121394283108e-05,0.010532545430228323
2.977351703933313e-05,0.010753484825292146
2.9825912178303866e-05,0.010976081349122419
2.987839952171871e-05,0.011205976967181916
2.993097923183813e-05,0.011436277153262089
2.9983651471208123e-05,0.011675047606950012
3.003641640266075e-05,0.011914596866110058
3.0089274189314614e-05,0.01216128386377013
3.0142224994575377e-05,0.012410428819180782
3.0195268982136255e-05,0.012665167535085663
3.0248406315978536e-05,0.012924199763253178
3.030163716037207e-05,0.013187267245321687
3.03549616798758e-05,0.013456484313672022
3.0408380039338243e-05,0.013728167241174725
3.0461892403898044e-05,0.014007872771473324
3.051549893898442e-05,0.014288467684071882
3.056919981031773e-05,0.014578971415829192
3.062299518390997e-05,0.014869986373162464
3.067688522606527e-05,0.015170402797622603
3.0730870103380424e-05,0.015472551435653032
3.0784949982745404e-05,0.015782806034132124
3.083912503134387e-05,0.016096411085256924
3.089339541665369e-05,0.016416837104801116
3.094776130644747e-05,0.016742227620877046
3.1002222868793034e-05,0.017073169148064914
3.1056780272054e-05,0.01741068056423322
3.1111433684890253e-05,0.017752492759202886
3.1166183276258495e-05,0.01810246695782441
3.1221029215412734e-05,0.018455562559990927
3.1275971671904844e-05,0.018818565780853815
3.1331010815585104e-05,0.019183003555163107
3.138614681660264e-05,0.01955940161758288
3.144137984540603e-05,0.019936462061566854
3.149671007274382e-05,0.020325727904949988
3.155213766966501e-05,0.02071658025284263
3.160766280751963e-05,0.02111831712459818
3.166328565795925e-05,0.021523341973044195
3.1719006392937495e-05,0.02193828215265397
3.17748251847106e-05,0.022358342004934497
3.1830742205837946e-05,0.022785982480436482
3.188675762918257e-05,0.023221495072931805
3.1942871627911707e-05,0.02366225269106505
3.199908437549734e-05,0.02411364346055352
3.205539604571674e-05,0.02456794853001176
3.211180681265296e-05,0.025035650685964327
3.2168316850695415e-05,0.025504175899516212
3.222492633454041e-05,0.025988401849857744
3.228163543919168e-05,0.02647370898478411
3.233844433996094e-05,0.02697280398391611
3.2395353212468385e-05,0.027475342801130558
3.2452362232643295e-05,0.02798978639999199
3.250947157672454e-05,0.028510014663354736
3.2566681421261126e-05,0.029040301040064557
3.2623991943112755e-05,0.02957868458893222
3.2681403319450375e-05,0.030125978089590576
3.2738915727756695e-05,0.030684491384579245
3.279652934582677e-05,0.031246746941881037
3.285424435176854e-05,0.03182736312949017
3.291206092400336e-05,0.032409001079687715
3.2969979241266595e-05,0.03300571518495122
3.3027999482608135e-05,0.033610138167984166
3.308612182739295e-05,0.03422056906992247
3.314434645530166e-05,0.03484843242979696
3.320267354633111e-05,0.03547740069736352
3.3261103280794845e-05,0.036124946001552874
3.3319635839323797e-05,0.03677806463596952
3.3378271402866704e-05,0.03744077007521769
3.343701015269077e-05,0.03811872017828852
3.349585227038221e-05,0.0387978633312036
3.355479793784673e-05,0.03950050059380067
3.361384733731022e-05,0.040205213717314
3.36730006513192e-05,0.04092456941021872
3.3732258062741466e-05,0.04165555993182399
3.37916197547666e-05,0.042392120957697066
3.3851085910906574e-05,0.04315010904984215
3.39106567149963e-05,0.0439094310418882
3.39703323511942e-05,0.044690099616831035
3.403011300398277e-05,0.04547720101907429
3.408999885816916e-05,0.04627680219686765
3.4149990098885746e-05,0.04709243035214886
3.4210086911590696e-05,0.04791183253120159
3.427028948206854e-05,0.048760823402998386
3.433059799643076e-05,0.04961130832048196
3.439101264111634e-05,0.0504752124844155
3.445153360289238e-05,0.051360118145464304
3.451216106885463e-05,0.052246581054688566
3.45728952264281e-05,0.05315711966976773
3.463373626336761e-05,0.05407907909106041
3.4694684367758424e-05,0.055003559366989266
3.475573972801678e-05,0.0559620495193943
3.481690253289045e-05,0.05692222641323013
3.4878172971459456e-05,0.057896795847415895
3.493955123313645e-05,0.05889462303102987
3.500103750766751e-05,0.05989420618099102
