# time[s], T9[GK], density[g/cm^3], R[km], Ye

1.4620e-03 3.6931e-01 1.0620e+11 1.0848e+02 0.12000
1.4880e-03 3.5594e-01 1.0142e+11 1.0952e+02 0.12000
1.5130e-03 3.3604e-01 9.6857e+10 1.1052e+02 0.12000
1.5380e-03 3.1870e-01 9.2497e+10 1.1152e+02 0.12000
1.5630e-03 3.0506e-01 9.0392e+10 1.1252e+02 0.12000
1.5880e-03 2.9335e-01 8.6323e+10 1.1352e+02 0.12000
1.6140e-03 2.8339e-01 8.2438e+10 1.1456e+02 0.12000
1.6390e-03 2.7251e-01 7.8728e+10 1.1556e+02 0.12000
1.6640e-03 2.5965e-01 7.6936e+10 1.1656e+02 0.12000
1.6890e-03 2.4853e-01 7.3474e+10 1.1756e+02 0.12000
1.7150e-03 2.3899e-01 7.1800e+10 1.1860e+02 0.12000
1.7400e-03 2.3034e-01 6.8569e+10 1.1960e+02 0.12000
1.7650e-03 2.2355e-01 6.5483e+10 1.2060e+02 0.12000
1.7900e-03 2.1746e-01 6.3993e+10 1.2160e+02 0.12000
1.8150e-03 2.0767e-01 6.1113e+10 1.2260e+02 0.12000
1.8410e-03 1.9924e-01 5.9722e+10 1.2364e+02 0.12000
1.8660e-03 1.9204e-01 5.7033e+10 1.2464e+02 0.12000
1.8910e-03 1.8552e-01 5.5736e+10 1.2564e+02 0.12000
1.9160e-03 1.8046e-01 5.4466e+10 1.2664e+02 0.12000
1.9410e-03 1.7595e-01 5.2015e+10 1.2764e+02 0.12000
1.9670e-03 1.7195e-01 5.0831e+10 1.2868e+02 0.12000
1.9920e-03 1.6496e-01 4.9674e+10 1.2968e+02 0.12000
2.0170e-03 1.5936e-01 4.7438e+10 1.3068e+02 0.12000
2.0420e-03 1.5431e-01 4.6358e+10 1.3168e+02 0.12000
2.0680e-03 1.4976e-01 4.5304e+10 1.3272e+02 0.12000
2.0930e-03 1.4601e-01 4.3264e+10 1.3372e+02 0.12000
2.1130e-03 1.4268e-01 4.2280e+10 1.3452e+02 0.12000
2.1430e-03 1.4009e-01 4.1317e+10 1.3572e+02 0.12000
2.1730e-03 1.3657e-01 4.0377e+10 1.3692e+02 0.12000
2.1930e-03 1.3225e-01 3.8559e+10 1.3772e+02 0.12000
2.2230e-03 1.2835e-01 3.7681e+10 1.3892e+02 0.12000
2.2430e-03 1.2485e-01 3.6824e+10 1.3972e+02 0.12000
2.2730e-03 1.2173e-01 3.5985e+10 1.4092e+02 0.12000
2.2930e-03 1.1923e-01 3.4367e+10 1.4172e+02 0.12000
2.3230e-03 1.1705e-01 3.3584e+10 1.4292e+02 0.12000
2.3430e-03 1.1519e-01 3.2819e+10 1.4372e+02 0.12000
2.3730e-03 1.1360e-01 3.2073e+10 1.4492e+02 0.12000
2.3930e-03 1.1050e-01 3.1342e+10 1.4572e+02 0.12000
2.4230e-03 1.0749e-01 3.0629e+10 1.4692e+02 0.12000
2.4430e-03 1.0504e-01 2.9932e+10 1.4772e+02 0.12000
2.4730e-03 1.0266e-01 2.9250e+10 1.4892e+02 0.12000
2.4930e-03 1.0078e-01 2.7934e+10 1.4972e+02 0.12000
2.5230e-03 9.9171e-02 2.7297e+10 1.5092e+02 0.12000
2.5430e-03 9.7585e-02 2.6677e+10 1.5172e+02 0.12000
2.5730e-03 9.6468e-02 2.6069e+10 1.5292e+02 0.12000
2.5930e-03 9.5584e-02 2.5476e+10 1.5372e+02 0.12000
2.6230e-03 9.3408e-02 2.4896e+10 1.5492e+02 0.12000
2.6430e-03 9.1072e-02 2.4330e+10 1.5572e+02 0.12000
2.6730e-03 8.9204e-02 2.3775e+10 1.5692e+02 0.12000
2.6930e-03 8.7374e-02 2.3234e+10 1.5772e+02 0.12000
2.7230e-03 8.5780e-02 2.2705e+10 1.5892e+02 0.12000
2.7530e-03 8.4409e-02 2.2189e+10 1.6012e+02 0.12000
2.7730e-03 8.3250e-02 2.1684e+10 1.6092e+02 0.12000
2.8030e-03 8.2107e-02 2.1191e+10 1.6212e+02 0.12000
2.8230e-03 8.1355e-02 2.0707e+10 1.6292e+02 0.12000
2.8530e-03 8.0795e-02 2.0236e+10 1.6412e+02 0.12000
2.8730e-03 7.9320e-02 1.9776e+10 1.6492e+02 0.12000
2.9030e-03 7.7693e-02 1.9326e+10 1.6612e+02 0.12000
2.9230e-03 7.6100e-02 1.8886e+10 1.6692e+02 0.12000
2.9530e-03 7.4711e-02 1.8886e+10 1.6812e+02 0.12000
2.9730e-03 7.3516e-02 1.8456e+10 1.6892e+02 0.12000
3.0030e-03 7.2508e-02 1.8035e+10 1.7012e+02 0.12000
3.0230e-03 7.1678e-02 1.7625e+10 1.7092e+02 0.12000
3.0530e-03 7.1021e-02 1.7224e+10 1.7212e+02 0.12000
3.0730e-03 7.0370e-02 1.6831e+10 1.7292e+02 0.12000
3.1030e-03 6.9885e-02 1.6449e+10 1.7412e+02 0.12000
3.1230e-03 6.9564e-02 1.6074e+10 1.7492e+02 0.12000
3.1530e-03 6.8609e-02 1.5817e+10 1.7612e+02 0.12000
3.1730e-03 6.7357e-02 1.5528e+10 1.7692e+02 0.12000
3.2030e-03 6.6433e-02 1.5210e+10 1.7812e+02 0.12000
3.2230e-03 6.5371e-02 1.4932e+10 1.7892e+02 0.12000
3.2530e-03 6.4474e-02 1.4626e+10 1.8012e+02 0.12000
3.2730e-03 6.3736e-02 1.4359e+10 1.8092e+02 0.12000
3.3030e-03 6.3152e-02 1.4065e+10 1.8212e+02 0.12000
3.3330e-03 6.2572e-02 1.3808e+10 1.8332e+02 0.12000
3.3530e-03 6.2142e-02 1.3556e+10 1.8412e+02 0.12000
3.3830e-03 6.1714e-02 1.3308e+10 1.8532e+02 0.12000
3.4030e-03 6.1430e-02 1.3036e+10 1.8612e+02 0.12000
3.4330e-03 6.1289e-02 1.2798e+10 1.8732e+02 0.12000
3.4530e-03 6.0448e-02 1.2564e+10 1.8812e+02 0.12000
3.4830e-03 5.9619e-02 1.2335e+10 1.8932e+02 0.12000
3.5030e-03 5.8801e-02 1.2110e+10 1.9012e+02 0.12000
3.5330e-03 5.8128e-02 1.1916e+10 1.9132e+02 0.12000
3.5530e-03 5.7463e-02 1.1698e+10 1.9212e+02 0.12000
3.5830e-03 5.6935e-02 1.1485e+10 1.9332e+02 0.12000
3.6030e-03 5.6413e-02 1.1275e+10 1.9412e+02 0.12000
3.6330e-03 5.6025e-02 1.1095e+10 1.9532e+02 0.12000
3.6530e-03 5.5640e-02 1.0893e+10 1.9612e+02 0.12000
3.6830e-03 5.5384e-02 1.0694e+10 1.9732e+02 0.12000
3.7030e-03 5.5129e-02 1.0523e+10 1.9812e+02 0.12000
3.7330e-03 5.5003e-02 1.0331e+10 1.9932e+02 0.12000
3.7530e-03 5.4877e-02 1.0165e+10 2.0012e+02 0.12000
3.7830e-03 5.4123e-02 1.0003e+10 2.0132e+02 0.12000
3.8030e-03 5.3503e-02 9.8204e+09 2.0212e+02 0.12000
3.8330e-03 5.2770e-02 9.6633e+09 2.0332e+02 0.12000
3.8530e-03 5.2285e-02 9.5089e+09 2.0412e+02 0.12000
3.8830e-03 5.1687e-02 9.3568e+09 2.0532e+02 0.12000
3.9130e-03 5.1213e-02 9.2073e+09 2.0652e+02 0.12000
3.9330e-03 5.0861e-02 9.0392e+09 2.0732e+02 0.12000
3.9630e-03 5.0511e-02 8.8947e+09 2.0852e+02 0.12000
3.9830e-03 5.0163e-02 8.7524e+09 2.0932e+02 0.12000
4.0130e-03 4.9933e-02 8.6126e+09 2.1052e+02 0.12000
4.0330e-03 4.9703e-02 8.4944e+09 2.1132e+02 0.12000
4.0630e-03 4.9589e-02 8.3586e+09 2.1252e+02 0.12000
4.0830e-03 4.9474e-02 8.2249e+09 2.1332e+02 0.12000
4.1130e-03 4.9474e-02 8.0934e+09 2.1452e+02 0.12000
4.1330e-03 4.9134e-02 7.9640e+09 2.1532e+02 0.12000
4.1630e-03 4.8572e-02 7.8367e+09 2.1652e+02 0.12000
4.1830e-03 4.8016e-02 7.7291e+09 2.1732e+02 0.12000
4.2130e-03 4.7575e-02 7.6055e+09 2.1852e+02 0.12000
4.2330e-03 4.7139e-02 7.5012e+09 2.1932e+02 0.12000
4.2630e-03 4.6815e-02 7.3813e+09 2.2052e+02 0.12000
4.2830e-03 4.6386e-02 7.2633e+09 2.2132e+02 0.12000
4.3130e-03 4.6173e-02 7.1636e+09 2.2252e+02 0.12000
4.3330e-03 4.5855e-02 7.0653e+09 2.2332e+02 0.12000
4.3630e-03 4.5644e-02 6.9523e+09 2.2452e+02 0.12000
4.3830e-03 4.5539e-02 6.8569e+09 2.2532e+02 0.12000
4.4130e-03 4.5435e-02 6.7473e+09 2.2652e+02 0.12000
4.4330e-03 4.5330e-02 6.6547e+09 2.2732e+02 0.12000
4.4630e-03 4.5226e-02 6.5634e+09 2.2852e+02 0.12000
4.4830e-03 4.5226e-02 6.4585e+09 2.2932e+02 0.12000
4.5130e-03 4.5122e-02 6.3699e+09 2.3052e+02 0.12000
4.5430e-03 4.4708e-02 6.2824e+09 2.3172e+02 0.12000
4.5630e-03 4.4298e-02 6.1963e+09 2.3252e+02 0.12000
4.5930e-03 4.3993e-02 6.1113e+09 2.3372e+02 0.12000
4.6130e-03 4.3590e-02 6.0273e+09 2.3452e+02 0.12000
4.6430e-03 4.3290e-02 5.9447e+09 2.3572e+02 0.12000
4.6630e-03 4.3091e-02 5.8631e+09 2.3652e+02 0.12000
4.6930e-03 4.2794e-02 5.7827e+09 2.3772e+02 0.12000
4.7130e-03 4.2598e-02 5.7033e+09 2.3852e+02 0.12000
4.7430e-03 4.2499e-02 5.6252e+09 2.3972e+02 0.12000
4.7630e-03 4.2305e-02 5.5479e+09 2.4052e+02 0.12000
4.7930e-03 4.2207e-02 5.4718e+09 2.4172e+02 0.12000
4.8130e-03 4.2110e-02 5.3968e+09 2.4252e+02 0.12000
4.8430e-03 4.2110e-02 5.3227e+09 2.4372e+02 0.12000
4.8630e-03 4.2110e-02 5.2497e+09 2.4452e+02 0.12000
4.8930e-03 4.2110e-02 5.1896e+09 2.4572e+02 0.12000
4.9130e-03 4.2110e-02 5.1184e+09 2.4652e+02 0.12000
4.9430e-03 4.2013e-02 5.0481e+09 2.4772e+02 0.12000
4.9630e-03 4.1627e-02 4.9904e+09 2.4852e+02 0.12000
4.9930e-03 4.1437e-02 4.9219e+09 2.4972e+02 0.12000
5.0130e-03 4.1151e-02 4.8544e+09 2.5052e+02 0.12000
5.0430e-03 4.0962e-02 4.7988e+09 2.5172e+02 0.12000
5.0630e-03 4.0774e-02 4.7329e+09 2.5252e+02 0.12000
5.0930e-03 4.0494e-02 4.6680e+09 2.5372e+02 0.12000
5.1230e-03 4.0401e-02 4.6146e+09 2.5492e+02 0.12000
5.1430e-03 4.0215e-02 4.5513e+09 2.5572e+02 0.12000
5.1730e-03 4.0122e-02 4.4992e+09 2.5692e+02 0.12000
5.1930e-03 4.0029e-02 4.4374e+09 2.5772e+02 0.12000
5.2230e-03 3.9938e-02 4.3867e+09 2.5892e+02 0.12000
5.2430e-03 3.9846e-02 4.3363e+09 2.5972e+02 0.12000
5.2730e-03 3.9754e-02 4.2769e+09 2.6092e+02 0.12000
5.2930e-03 3.9754e-02 4.2280e+09 2.6172e+02 0.12000
5.3230e-03 3.9754e-02 4.1796e+09 2.6292e+02 0.12000
5.3430e-03 3.9754e-02 4.1222e+09 2.6372e+02 0.12000
5.3730e-03 3.9754e-02 4.0750e+09 2.6492e+02 0.12000
5.3930e-03 3.9754e-02 4.0284e+09 2.6572e+02 0.12000
5.4230e-03 3.9572e-02 3.9822e+09 2.6692e+02 0.12000
