# time[s], T9[GK], density[g/cm^3], R[km], Ye

4.3130e-03 4.1975e-02 6.1403e+09 2.6565e+02 0.03000
4.3330e-03 4.1686e-02 6.0559e+09 2.6665e+02 0.03000
4.3630e-03 4.1495e-02 5.9591e+09 2.6815e+02 0.03000
4.3830e-03 4.1399e-02 5.8774e+09 2.6915e+02 0.03000
4.4130e-03 4.1304e-02 5.7834e+09 2.7065e+02 0.03000
4.4330e-03 4.1209e-02 5.7041e+09 2.7165e+02 0.03000
4.4630e-03 4.1114e-02 5.6258e+09 2.7315e+02 0.03000
4.4830e-03 4.1114e-02 5.5358e+09 2.7415e+02 0.03000
4.5130e-03 4.1020e-02 5.4599e+09 2.7565e+02 0.03000
4.5430e-03 4.0644e-02 5.3850e+09 2.7715e+02 0.03000
4.5630e-03 4.0271e-02 5.3111e+09 2.7815e+02 0.03000
4.5930e-03 3.9994e-02 5.2382e+09 2.7965e+02 0.03000
4.6130e-03 3.9627e-02 5.1663e+09 2.8065e+02 0.03000
4.6430e-03 3.9354e-02 5.0955e+09 2.8215e+02 0.03000
4.6630e-03 3.9174e-02 5.0255e+09 2.8315e+02 0.03000
4.6930e-03 3.8904e-02 4.9566e+09 2.8465e+02 0.03000
4.7130e-03 3.8725e-02 4.8885e+09 2.8565e+02 0.03000
4.7430e-03 3.8636e-02 4.8216e+09 2.8715e+02 0.03000
4.7630e-03 3.8459e-02 4.7553e+09 2.8815e+02 0.03000
4.7930e-03 3.8370e-02 4.6901e+09 2.8965e+02 0.03000
4.8130e-03 3.8282e-02 4.6258e+09 2.9065e+02 0.03000
4.8430e-03 3.8282e-02 4.5623e+09 2.9215e+02 0.03000
4.8630e-03 3.8282e-02 4.4997e+09 2.9315e+02 0.03000
4.8930e-03 3.8282e-02 4.4482e+09 2.9465e+02 0.03000
4.9130e-03 3.8282e-02 4.3872e+09 2.9565e+02 0.03000
4.9430e-03 3.8193e-02 4.3269e+09 2.9715e+02 0.03000
4.9630e-03 3.7843e-02 4.2775e+09 2.9815e+02 0.03000
4.9930e-03 3.7670e-02 4.2188e+09 2.9965e+02 0.03000
5.0130e-03 3.7410e-02 4.1609e+09 3.0065e+02 0.03000
5.0430e-03 3.7238e-02 4.1133e+09 3.0215e+02 0.03000
5.0630e-03 3.7067e-02 4.0568e+09 3.0315e+02 0.03000
5.0930e-03 3.6813e-02 4.0011e+09 3.0465e+02 0.03000
5.1230e-03 3.6728e-02 3.9554e+09 3.0615e+02 0.03000
5.1430e-03 3.6559e-02 3.9011e+09 3.0715e+02 0.03000
5.1730e-03 3.6474e-02 3.8564e+09 3.0865e+02 0.03000
5.1930e-03 3.6390e-02 3.8035e+09 3.0965e+02 0.03000
5.2230e-03 3.6307e-02 3.7600e+09 3.1115e+02 0.03000
5.2430e-03 3.6223e-02 3.7169e+09 3.1215e+02 0.03000
5.2730e-03 3.6140e-02 3.6659e+09 3.1365e+02 0.03000
5.2930e-03 3.6140e-02 3.6240e+09 3.1465e+02 0.03000
5.3230e-03 3.6140e-02 3.5825e+09 3.1615e+02 0.03000
5.3430e-03 3.6140e-02 3.5333e+09 3.1715e+02 0.03000
5.3730e-03 3.6140e-02 3.4928e+09 3.1865e+02 0.03000
5.3930e-03 3.6140e-02 3.4529e+09 3.1965e+02 0.03000
5.4230e-03 3.5974e-02 3.4133e+09 3.2115e+02 0.03000
