time_days,Hf181 top 20
1.4944148911749464e-05,1.044152539672883e-90
1.4970447579639559e-05,1.044152539672883e-90
1.499679252784557e-05,1.044152539672883e-90
1.5023183837811461e-05,1.044152539672883e-90
1.504962159112452e-05,1.044152539672883e-90
1.5076105869515599e-05,1.044152539672883e-90
1.5102636754859396e-05,2.784895088032919e-15
1.5129214329174687e-05,3.179189827891141e-14
1.5155838674624575e-05,5.332104755772552e-14
1.5182509873516766e-05,7.204656951464348e-14
1.5209228008303803e-05,9.045504991513421e-14
1.523599316158333e-05,1.1020271682688495e-13
1.526280541609835e-05,1.3225332070410067e-13
1.528966485473748e-05,1.5782571798916132e-13
1.5316571560535185e-05,1.8710853871230694e-13
1.5343525616672076e-05,2.2165170359104718e-13
1.5370527106475133e-05,2.6125076028636775e-13
1.539757611341798e-05,3.080020993229679e-13
1.5424672721121135e-05,3.6158479906718196e-13
1.545181701335227e-05,4.2462202405510717e-13
1.5479009074026475e-05,4.968219723701856e-13
1.5506248987206507e-05,5.813125178277543e-13
1.5533536837103066e-05,6.780711921876513e-13
1.5560872708075036e-05,7.905955639025272e-13
1.5588256684629763e-05,9.197925738182977e-13
1.5615688851423303e-05,1.0701144981531714e-12
1.564316929326069e-05,1.2409693870523803e-12
1.5670698095096206e-05,1.4386550778963966e-12
1.5698275342033622e-05,1.6644984651077238e-12
1.5725901119326482e-05,1.9212522910087364e-12
1.5753575512378364e-05,2.218153028209504e-12
1.578129860674313e-05,2.555952782272878e-12
1.5809070488125205e-05,2.94725185312888e-12
1.5836891242379826e-05,3.39370997202508e-12
1.5864760955513333e-05,3.897870087344256e-12
1.589267971368341e-05,4.478385223789413e-12
1.5920647603199365e-05,5.1312466368017615e-12
1.5948664710522387e-05,5.864434883529253e-12
1.5976731122265832e-05,6.705984759277274e-12
1.600484692519546e-05,7.650634301066722e-12
1.6033012206229734e-05,8.709625814668478e-12
1.6061227052440076e-05,9.911077043090634e-12
1.6089491551051125e-05,1.1265915412342878e-11
1.6117805789441036e-05,1.2780611668737881e-11
1.614616985514171e-05,1.4477789075398954e-11
1.6174583835839098e-05,1.6402893501701032e-11
1.620304781937347e-05,1.854914339714107e-11
1.6231561893739654e-05,2.0938875508033108e-11
1.6260126147087354e-05,2.3635618272701068e-11
1.6288740667721383e-05,2.664857157203643e-11
1.6317405544101962e-05,2.9994241435794235e-11
1.634612086484498e-05,3.3729116454662205e-11
1.6374886718722272e-05,3.7935142639449576e-11
1.6403703194661895e-05,4.261452992597665e-11
1.64325703817484e-05,4.7811455708977996e-11
1.6461488369223107e-05,5.357711145657059e-11
1.6490457246484392e-05,5.996720734528019e-11
1.6519477103087942e-05,6.704229839459147e-11
1.6548548028747052e-05,7.494543909726686e-11
1.6577670113332883e-05,8.369950672314881e-11
1.660684344687477e-05,9.337103773573162e-11
1.6636068119560463e-05,1.0404585020567006e-10
1.6665344221736432e-05,1.1581682826973231e-10
1.6694671843908136e-05,1.2878442722920906e-10
1.6724051076740315e-05,1.431000536099081e-10
1.6753482011057245e-05,1.5898233252376252e-10
1.6782964737843048e-05,1.7644413624105824e-10
1.681249934824195e-05,1.9562524992284076e-10
1.6842085933558574e-05,2.167445105031311e-10
1.6871724585258223e-05,2.3993024944282695e-10
1.6901415394967162e-05,2.6536413127144985e-10
1.6931158454472902e-05,2.93242074111836e-10
1.6960953855724465e-05,3.2389283802860613e-10
1.6990801690832705e-05,3.575857716113196e-10
1.7020702052070564e-05,3.944527315038283e-10
1.7050655031873358e-05,4.347619828936417e-10
1.7080660722839087e-05,4.788018370410108e-10
1.7110719217728688e-05,5.268819489457494e-10
1.7140830609466354e-05,5.793346885279001e-10
1.7170994991139793e-05,6.365165882046566e-10
1.720121245600053e-05,6.98809869992919e-10
1.72314830974642e-05,7.671894194855341e-10
1.726180700911083e-05,8.417915612638328e-10
1.729218428468512e-05,9.230602263128842e-10
1.7322615018096757e-05,1.0116063557266455e-09
1.7353099303420675e-05,1.1084283708049975e-09
1.7383637234897366e-05,1.2136117896246664e-09
1.7414228906933162e-05,1.3278166754088794e-09
1.744487441410055e-05,1.4517459138317745e-09
1.747557385113842e-05,1.586154559919766e-09
1.7506327312952395e-05,1.7318513788565046e-09
1.753713489461512e-05,1.8897022863429736e-09
1.756799669136653e-05,2.060634003802758e-09
1.759891279861418e-05,2.245637937728952e-09
1.7629883311933512e-05,2.445825771248741e-09
1.7660908327068173e-05,2.6622415317293457e-09
1.7691987939930287e-05,2.8960890470334377e-09
1.772312224660077e-05,3.149097400793286e-09
1.7754311343329617e-05,3.4236500232358656e-09
1.778555532653621e-05,3.7199966445527424e-09
1.7816854292809606e-05,4.039719246185042e-09
1.7848208338908834e-05,4.384505065376641e-09
1.7879617561763215e-05,4.756153007603751e-09
1.7911082058472625e-05,5.156580415322317e-09
1.794260192630783e-05,5.5878302101540546e-09
1.797417726271077e-05,6.052078426261613e-09
1.800580816529486e-05,6.551642153370873e-09
1.8037494731845298e-05,7.088987908628234e-09
1.8069237060319362e-05,7.666740457033559e-09
1.810103524884672e-05,8.287692194908914e-09
1.813288939572972e-05,8.954813115611408e-09
1.8164799599443706e-05,9.671260663357823e-09
1.819676595863732e-05,1.0440390625468047e-08
1.8228788572132807e-05,1.1266821200410288e-08
1.8260867538926315e-05,1.2155677947492364e-08
1.8293002958188205e-05,1.3116050468942365e-08
1.8325194929263362e-05,1.4144133810551147e-08
1.8357443551671494e-05,1.5244217018694252e-08
1.8389748925107446e-05,1.6421075772991017e-08
1.8422111149441502e-05,1.7679105679658168e-08
1.8454530324719702e-05,1.9023359997201502e-08
1.8487006551164146e-05,2.0463616718474307e-08
1.85195399291733e-05,2.2016072978479335e-08
1.8552130559322313e-05,2.367413062796075e-08
1.8584778542363336e-05,2.544429031618817e-08
1.86174839792258e-05,2.7333420994852037e-08
1.865024697101678e-05,2.9348779445045288e-08
1.8683067619021253e-05,3.1498030788680263e-08
1.8715946024702453e-05,3.378927002938505e-08
1.8748882289702168e-05,3.6245803527881626e-08
1.8781876515841044e-05,3.887533513313968e-08
1.8814928805118923e-05,4.168300516266744e-08
1.8848039259715138e-05,4.467134810660391e-08
1.888120798198884e-05,4.785079857441091e-08
1.891443507447931e-05,5.1232343712348685e-08
1.8947720639906286e-05,5.482755094363975e-08
1.8981064781170252e-05,5.867266459216757e-08
1.9014467601352798e-05,6.278406018272297e-08
1.9047929203716903e-05,6.715355234234169e-08
1.9081449691707268e-05,7.179576253086657e-08
1.9115029168950647e-05,7.672607279838601e-08
1.914866773925614e-05,8.196066309547913e-08
1.9182365506615544e-05,8.751655029199193e-08
1.9216122575203653e-05,9.342927689948282e-08
1.9249939049378592e-05,9.975024308717468e-08
1.9283815033682127e-05,1.064563812874771e-07
1.9317750632840006e-05,1.1356897379231972e-07
1.935174595176227e-05,1.2111038385831632e-07
1.9385801095543574e-05,1.2910410697323549e-07
1.9419916169463524e-05,1.3758603175036066e-07
1.9454091278987e-05,1.465581713393011e-07
1.9488326529764474e-05,1.561935134393985e-07
1.9522622027632334e-05,1.663908867845726e-07
1.9556977878613242e-05,1.7716159195468137e-07
1.9591394188916408e-05,1.8853218682193732e-07
1.9625871064937976e-05,2.0053158677892818e-07
1.9660408613261304e-05,2.1341738291478626e-07
1.9695006940657332e-05,2.270182701164617e-07
1.972966615408488e-05,2.4138485127467275e-07
1.9764386360691012e-05,2.5651397751958424e-07
1.9799167667811328e-05,2.725375795034502e-07
1.983401018297033e-05,2.8965313430590033e-07
1.9868914013881742e-05,3.0767587464808415e-07
1.9903879268448834e-05,3.266452158596423e-07
1.9938906054764772e-05,3.4660195691351126e-07
1.9973994481112945e-05,3.6791342544789456e-07
2.000914465596729e-05,3.9050983542881186e-07
2.0044356687992635e-05,4.1421779249950507e-07
2.0079630686045054e-05,4.3907761822252696e-07
2.0114966759172164e-05,4.6566205598682943e-07
2.0150365016613498e-05,4.93694519283665e-07
2.0185825567800822e-05,5.230904425859646e-07
2.0221348522358477e-05,5.539000061301769e-07
2.025693399010373e-05,5.868724353282761e-07
2.0292582081047098e-05,6.215367036285795e-07
2.0328292905392692e-05,6.578693439601703e-07
2.0364066573538566e-05,6.959325366971585e-07
2.0399903196077047e-05,7.366045305220227e-07
2.0435802883795086e-05,7.793325399351681e-07
2.0471765747674594e-05,8.240965813817417e-07
2.0507791898892786e-05,8.709733403407533e-07
2.0543881448822528e-05,9.20880501115211e-07
2.0580034509032685e-05,9.733803611332816e-07
2.0616251191288456e-05,1.0283578464409289e-06
2.0652531607551716e-05,1.0859070594427023e-06
2.068887586998138e-05,1.1468393198772479e-06
2.0725284090933746e-05,1.2111407079790076e-06
2.0761756382962818e-05,1.2784480200797185e-06
2.079829285882069e-05,1.3488761386028992e-06
2.083489363145786e-05,1.422911073529051e-06
2.0871558814023616e-05,1.5014165458016524e-06
2.0908288519866348e-05,1.5835574574865176e-06
2.0945082862533926e-05,1.6694733311107752e-06
2.0981941955774036e-05,1.7593083662690192e-06
2.1018865913534538e-05,1.8545553796117346e-06
2.105585484996382e-05,1.954480687212038e-06
2.1092908879411145e-05,2.0589571382991736e-06
2.1130028116427016e-05,2.16815904988487e-06
2.1167212675763498e-05,2.2826749831252226e-06
2.1204462672374628e-05,2.4038492458606464e-06
2.1241778221416717e-05,2.530897891423853e-06
2.1279159438248734e-05,2.6632501444358742e-06
2.131660643843265e-05,2.8016201672800752e-06
2.1354119337733823e-05,2.948427313958246e-06
2.1391698252121307e-05,3.101375935708175e-06
2.1429343297768255e-05,3.2606694188495014e-06
2.146705459105226e-05,3.427763201259138e-06
2.1504832248555708e-05,3.60414464960281e-06
2.154267638706615e-05,3.787854557152386e-06
2.158058712357666e-05,3.979139358306073e-06
2.1618564575286202e-05,4.179886051449618e-06
2.165660885959998e-05,4.391303460332568e-06
2.1694720094129798e-05,4.611727637730078e-06
2.1732898396694455e-05,4.840809498228012e-06
2.1771143885320066e-05,5.081940007570479e-06
2.1809456678240465e-05,5.334898922741978e-06
2.184783689389754e-05,5.597797596013812e-06
2.1886284650941622e-05,5.871029354427163e-06
2.192480006823184e-05,6.162301707196069e-06
2.1963383264836486e-05,6.463863059946318e-06
2.200203436003339e-05,6.775704075080638e-06
2.2040753473310294e-05,7.107932610498569e-06
2.2079540724365203e-05,7.450844633110688e-06
2.2118396233106778e-05,7.80696380777343e-06
2.2157320119654683e-05,8.18436691173656e-06
2.2196312504339977e-05,8.573889254337188e-06
2.2235373507705477e-05,8.979553420093559e-06
2.227450325050612e-05,9.407807905280346e-06
2.2313701853709365e-05,9.849805005587397e-06
2.2352969438495532e-05,1.0310786551096342e-05
2.2392306126258208e-05,1.0796211369131566e-05
2.2431712038604594e-05,1.1297210692119093e-05
2.2471187297355907e-05,1.1819823712126663e-05
2.251073202454774e-05,1.2369440515924272e-05
2.255034634243044e-05,1.2936829748872864e-05
2.2590030373469496e-05,1.352838931367306e-05
2.2629784240345908e-05,1.415016490451274e-05
2.266960806595657e-05,1.4791436484084571e-05
2.2709501973414653e-05,1.5460058442778714e-05
2.2749466086049982e-05,1.616204385872392e-05
2.2789500527409404e-05,1.6887032555442252e-05
2.2829605421257206e-05,1.7644443281649742e-05
2.2869780891575457e-05,1.8437023855492353e-05
2.2910027062564418e-05,1.925046884771845e-05
2.295034405864291e-05,2.011023793303628e-05
2.2990732004448713e-05,2.09990122365511e-05
2.3031191024838946e-05,2.1915193746573583e-05
2.307172124489044e-05,2.288477306783146e-05
2.3112322789900147e-05,2.388023665654764e-05
2.3152995785385516e-05,2.4916764670787556e-05
2.3193740357084866e-05,2.6002033366100938e-05
2.323455663095781e-05,2.711628101910565e-05
2.327544473318561e-05,2.828604700831296e-05
2.3316404790171592e-05,2.9499974162625787e-05
2.3357436928541518e-05,3.074636065891855e-05
2.339854127514399e-05,3.2063323522405996e-05
2.343971795705084e-05,3.3420205632851616e-05
2.3480967101557506e-05,3.481757967219777e-05
2.3522288836183462e-05,3.629618037008591e-05
2.3563683288672572e-05,3.781112394568751e-05
2.3605150586993513e-05,3.938673560246452e-05
2.3646690859340164e-05,4.1032206772609786e-05
2.3688304234131988e-05,4.2717753709081405e-05
2.3729990840014447e-05,4.449053032557863e-05
2.3771750805859402e-05,4.632021449892949e-05
2.381358426076547e-05,4.820080048409321e-05
2.3855491334058503e-05,5.0184503047052154e-05
2.38974721552919e-05,5.2217432582154245e-05
2.3939526854247064e-05,5.432652452982164e-05
2.3981655560933784e-05,5.6529227787832915e-05
2.4023858405590648e-05,5.878644661898901e-05
2.4066135518685425e-05,6.114677220641515e-05
2.410848703091549e-05,6.359091674788291e-05
2.4150913073208216e-05,6.609546053947621e-05
2.4193413776721376e-05,6.873148916987807e-05
2.4235989272843562e-05,7.145014176367146e-05
2.4278639693194584e-05,7.425351650037285e-05
2.4321365169625868e-05,7.718723506493155e-05
2.4364165834220877e-05,8.017065210464692e-05
2.4407041819295516e-05,8.33300556331326e-05
2.444999325739853e-05,8.654938777072807e-05
2.449302028131194e-05,8.990469357413673e-05
2.4536123024051412e-05,9.337474050504393e-05
2.4579301618866713e-05,9.693601493880357e-05
2.46225561992421e-05,0.00010067331501074533
2.4665886898896723e-05,0.00010447498670453428
2.470929385178506e-05,0.0001084729921910875
2.475277719209733e-05,0.00011256674550719319
2.4796337054259883e-05,0.00011680297354188042
2.4839973572935632e-05,0.00012120945115398771
2.488368688302449e-05,0.0001256982757357659
2.492747711966374e-05,0.00013043445663327762
2.49713444182285e-05,0.0001352522570169801
2.5015288914332105e-05,0.00014027492354339307
2.5059310743826556e-05,0.00014545233379936978
2.510341004280292e-05,0.0001507655168062022
2.514758694759175e-05,0.0001563250037542877
2.5191841594763527e-05,0.00016198204380134555
2.5236174121129055e-05,0.00016790758329646093
2.5280584663739906e-05,0.0001739943608001083
2.5325073359888824e-05,0.0001802834315186003
2.536964034711018e-05,0.00018679688265774768
2.5414285763180366e-05,0.0001934675387751406
2.5459009746118214e-05,0.0002004341607724606
2.5503812434185474e-05,0.0002075051335306518
2.554869396588719e-05,0.00021495276495598706
2.559365447997215e-05,0.0002224846884573305
2.5638694115433317e-05,0.00023040134805620113
2.5683813011508242e-05,0.00023845412165812393
2.5729011307679518e-05,0.0002468307119244052
2.577428914367519e-05,0.00025543578323531833
2.5819646659469205e-05,0.000264293873384588
2.586508399528182e-05,0.0002734842120560008
2.591060129158007e-05,0.0002828461316606536
2.5956198689078174e-05,0.00029265628076449913
2.600187632873798e-05,0.00030258990899988396
2.6047634351769396e-05,0.00031301126494361737
2.6093472899630834e-05,0.0003236150140606989
2.6139392114029653e-05,0.00033461091322541423
2.6185392136922584e-05,0.0003459376152990151
2.6231473110516157e-05,0.0003575600568923396
2.6277635177267173e-05,0.00036962165432321886
2.6323878479883132e-05,0.0003818997799106316
2.6370203161322658e-05,0.00039473813927938376
2.6416609364795954e-05,0.00040770402207227017
2.646309723376525e-05,0.0004213610604318448
2.6509666911945244e-05,0.0004351623579863947
2.655631854330353e-05,0.00044956747935928393
2.6603052272061055e-05,0.0004642510575767186
2.6649868242692588e-05,0.0004794376194062176
2.6696766599927123e-05,0.0004950524699751762
2.674374748874835e-05,0.0005110549573970149
2.6790811054395115e-05,0.0005276522659945884
2.683795744236183e-05,0.0005445063166034192
2.6885186798398978e-05,0.0005621395321407868
2.6932499268513504e-05,0.0005799708368740511
2.6979894998969315e-05,0.0005986068658528033
2.702737413628771e-05,0.0006175504980166849
2.7074936827247825e-05,0.0006371504719564258
2.7122583218887114e-05,0.0006572676742967956
2.7170313458501772e-05,0.0006778754449773137
2.721812769364721e-05,0.0006992373539850553
2.7266026072138514e-05,0.0007209124967500549
2.731400874205088e-05,0.0007435606929603974
2.7362075851720107e-05,0.0007664482798325421
2.7410227549743015e-05,0.0007903488556724424
2.745846398497793e-05,0.000814615863463456
2.7506785306545145e-05,0.0008397170936978665
2.7555191663827367e-05,0.0008654352265555882
2.7603683206470195e-05,0.0008917848446632631
2.7652260084382564e-05,0.0009190287123306612
2.770092244773722e-05,0.0009466758319765467
2.774967044697119e-05,0.0009755230263643203
2.779850423278623e-05,0.0010047279334182934
2.7847423956149304e-05,0.0010352084859127017
2.7896429768293048e-05,0.001066032786504982
2.7945521820716243e-05,0.0010981161937872685
2.799470026518427e-05,0.001130640616583685
2.804396525372958e-05,0.0011643955699011325
2.8093316938652183e-05,0.0011987042593598353
2.81427554725201e-05,0.001234201682090656
2.8192281008169842e-05,0.0012703823076604713
2.8241893698706882e-05,0.00130769540178682
2.8291593697506122e-05,0.0013458392689657634
2.834138115821238e-05,0.001385043561777584
2.8391256234740846e-05,0.0014252457250464674
2.8441219081277592e-05,0.0014664191160877799
2.8491269852279996e-05,0.0015087784937256894
2.854140870247728e-05,0.0015520013019855142
2.859163578687094e-05,0.0015966207927623074
2.8641951260735244e-05,0.0016419758041056809
2.869235527961772e-05,0.0016889624058411907
2.8742847999339612e-05,0.0017365349206762922
2.8793429575996398e-05,0.0017859998506549399
2.8844100165958238e-05,0.0018358777318315345
2.8894859925870472e-05,0.0018879365490595474
2.894570901265411e-05,0.0019403165081888375
2.8996647583506315e-05,0.0019949829992860152
2.904767579590088e-05,0.0020501101879489424
2.909879380758871e-05,0.0021073569501888004
2.9150001776598332e-05,0.00216535812126906
2.9201299861236367e-05,0.002225283577510507
2.925268822008803e-05,0.0022862902887281515
2.9304167012017608e-05,0.002348995662142007
2.935573639616895e-05,0.0024131444071845394
2.9407396531965976e-05,0.002478733770354424
2.9459147579113156e-05,0.00254616611175751
2.951098969759601e-05,0.002614746435976784
2.9562923047681596e-05,0.002685609139733953
2.9614947789919015e-05,0.0027572903444947187
2.966706408513989e-05,0.0028319233724955974
2.9719272094458894e-05,0.0029070292672421856
2.9771571979274213e-05,0.002985232463251666
2.9823963901268067e-05,0.003063889876998456
2.9876448022407205e-05,0.0031458223311604124
2.9929024504943397e-05,0.0032281613878117274
2.998169351141396e-05,0.0033139881830001354
3.0034455204642227e-05,0.0034001423495533135
3.008730974773807e-05,0.003490034713405686
3.0140257304098407e-05,0.0035802433842400954
3.0193298037407695e-05,0.003674276306312877
3.0246432111638454e-05,0.0037687757049531916
3.0299659691051744e-05,0.0038670372376844423
3.035298094019771e-05,0.00396601467232439
3.040639602391606e-05,0.004068651879536315
3.0459905107336584e-05,0.004172301380707671
3.0513508355879687e-05,0.004279464905249645
3.056720593525685e-05,0.004387987383642746
3.0620998011471196e-05,0.0044998314961415325
3.0674884750817976e-05,0.004613434901521015
3.072886631988508e-05,0.004730117549260069
3.0782942885553554e-05,0.004849017030441065
3.083711461499814e-05,0.004970699886369068
3.089138167568775e-05,0.005095117952223223
3.0945744235386036e-05,0.005221966464086252
3.100020246215185e-05,0.005352133145542626
3.1054756524339814e-05,0.005484316585137995
3.110940659060081e-05,0.005620469598146975
3.116415282988251e-05,0.005758161110696231
3.1218995411429923e-05,0.005900546020124031
3.127393450478585e-05,0.006043922673762413
3.13289702797915e-05,0.00619279305818194
3.138410290658693e-05,0.006342632236874661
3.143933255561163e-05,0.006497653510910219
3.149465939760502e-05,0.0066543318538951
3.1550083603607016e-05,0.006815582544987565
3.160560534495847e-05,0.006979374886714188
3.1661224793301826e-05,0.007147047912305385
3.171694212058154e-05,0.00731823772573291
3.177275749904465e-05,0.0074925301679748795
3.182867110124135e-05,0.007671409733367817
3.188468310002547e-05,0.007852522889189296
3.194079366855501e-05,0.008040089799997726
3.1997002980292715e-05,0.008229047145053032
3.2053311209006596e-05,0.008424232911874557
3.210971852877043e-05,0.008621299700810933
3.2166225113964365e-05,0.008824391722442046
3.2222831139275375e-05,0.009029833792196166
3.22795367796979e-05,0.009241140004547557
3.2336342210534314e-05,0.009455229188022562
3.239324760739546e-05,0.009675099611375505
3.245025314620126e-05,0.009898161842961148
3.250735900318121e-05,0.010126844091870778
3.256456535487492e-05,0.010359165955954545
3.2621872378132676e-05,0.010596998568313445
3.267928025011601e-05,0.010838872876452943
3.273678914829818e-05,0.011086205699937856
3.2794399250464806e-05,0.011337931560309149
3.285211073471433e-05,0.011595125998286404
3.2909923779458655e-05,0.011857008885054797
3.296783856342362e-05,0.01212443814338456
3.3025855265649606e-05,0.012396789966045789
3.3083974065492045e-05,0.012674839300755554
3.3142195142622014e-05,0.012957978473468164
3.32005186770268e-05,0.013247045439262596
3.325894484901036e-05,0.013541296950197006
3.331747383919403e-05,0.013841791649773946
3.3376105828516943e-05,0.01414748713049419
3.3434840998236694e-05,0.014459832464636403
3.349367952992981e-05,0.014777310259532906
3.3552621605492394e-05,0.015102103735166466
3.361166740714062e-05,0.015431978641723227
3.367081711741136e-05,0.015769253140388538
3.373007091916267e-05,0.016111892071378763
3.378942899557443e-05,0.016462102697788493
3.3848891530148864e-05,0.016817880060473307
3.3908458706711146e-05,0.017181495803097895
3.3968130709409914e-05,0.017550793592292325
3.402790772271789e-05,0.017928297590295274
3.408778993143243e-05,0.018311505482310256
3.4147777520676075e-05,0.01870365269488687
3.420787067589718e-05,0.01910158466229368
3.4268069582870415e-05,0.019508220024406706
3.432837442769741e-05,0.019921300597547074
3.438878539680726e-05,0.0203429419462828
3.4449302676957176e-05,0.020771603794599035
3.450992645523299e-05,0.02120878476321798
3.457065691904977e-05,0.021653468773939928
