time_days,Am246 top 11
1.2623091732529336e-05,2.7596797553590213e-87
1.2645305811041292e-05,2.7596797553590213e-87
1.266755898182118e-05,2.7596797553590213e-87
1.2689851313663452e-05,2.7596797553590213e-87
1.2712182875483631e-05,2.7596797553590213e-87
1.2734553736318512e-05,2.7596797553590213e-87
1.2756963965326378e-05,2.7596797553590213e-87
1.2779413631787224e-05,2.7596797553590213e-87
1.280190280510296e-05,2.7596797553590213e-87
1.282443155479763e-05,2.7596797553590213e-87
1.2846999950517622e-05,2.7596797553590213e-87
1.2869608062031892e-05,2.7596797553590213e-87
1.2892255959232175e-05,2.7596797553590213e-87
1.2914943712133201e-05,2.7596797553590213e-87
1.2937671390872912e-05,2.7596797553590213e-87
1.2960439065712678e-05,2.7596797553590213e-87
1.2983246807037509e-05,2.7596797553590213e-87
1.300609468535629e-05,2.7596797553590213e-87
1.3028982771301977e-05,2.7596797553590213e-87
1.3051911135631833e-05,2.7596797553590213e-87
1.3074879849227633e-05,2.7596797553590213e-87
1.3097888983095898e-05,2.7596797553590213e-87
1.3120938608368095e-05,2.7596797553590213e-87
1.3144028796300876e-05,2.7596797553590213e-87
1.316715961827629e-05,2.7596797553590213e-87
1.3190331145801998e-05,2.7596797553590213e-87
1.3213543450511506e-05,2.7596797553590213e-87
1.3236796604164377e-05,2.7596797553590213e-87
1.3260090678646461e-05,2.7596797553590213e-87
1.3283425745970105e-05,2.7596797553590213e-87
1.3306801878274391e-05,2.7596797553590213e-87
1.333021914782534e-05,2.7596797553590213e-87
1.3353677627016162e-05,2.7596797553590213e-87
1.3377177388367452e-05,2.7596797553590213e-87
1.3400718504527433e-05,2.7596797553590213e-87
1.3424301048272168e-05,2.7596797553590213e-87
1.34479250925058e-05,2.7596797553590213e-87
1.347159071026076e-05,2.7596797553590213e-87
1.3495297974698003e-05,2.7596797553590213e-87
1.3519046959107239e-05,2.7596797553590213e-87
1.3542837736907144e-05,2.7596797553590213e-87
1.3566670381645602e-05,2.7596797553590213e-87
1.3590544966999923e-05,2.7596797553590213e-87
1.3614461566777079e-05,2.7596797553590213e-87
1.3638420254913918e-05,2.7596797553590213e-87
1.366242110547741e-05,2.7596797553590213e-87
1.3686464192664869e-05,2.7596797553590213e-87
1.3710549590804174e-05,2.7596797553590213e-87
1.373467737435401e-05,2.7596797553590213e-87
1.3758847617904094e-05,2.7596797553590213e-87
1.3783060396175405e-05,2.7596797553590213e-87
1.3807315784020418e-05,2.7596797553590213e-87
1.383161385642333e-05,2.7596797553590213e-87
1.3855954688500296e-05,2.7596797553590213e-87
1.3880338355499664e-05,2.7596797553590213e-87
1.3904764932802195e-05,2.7596797553590213e-87
1.3929234495921314e-05,2.7596797553590213e-87
1.3953747120503329e-05,2.7596797553590213e-87
1.3978302882327675e-05,2.7596797553590213e-87
1.4002901857307135e-05,2.7596797553590213e-87
1.402754412148809e-05,2.7596797553590213e-87
1.4052229751050748e-05,2.7596797553590213e-87
1.4076958822309375e-05,2.7596797553590213e-87
1.4101731411712533e-05,2.7596797553590213e-87
1.4126547595843322e-05,2.7596797553590213e-87
1.4151407451419611e-05,2.7596797553590213e-87
1.4176311055294282e-05,2.7596797553590213e-87
1.420125848445545e-05,2.7596797553590213e-87
1.4226249816026727e-05,2.7596797553590213e-87
1.4251285127267438e-05,2.7596797553590213e-87
1.4276364495572873e-05,2.7596797553590213e-87
1.4301487998474518e-05,2.7596797553590213e-87
1.4326655713640308e-05,2.7596797553590213e-87
1.4351867718874843e-05,2.7596797553590213e-87
1.437712409211966e-05,2.7596797553590213e-87
1.440242491145344e-05,2.7596797553590213e-87
1.4427770255092282e-05,2.7596797553590213e-87
1.4453160201389921e-05,2.7596797553590213e-87
1.4478594828837979e-05,2.7596797553590213e-87
1.450407421606621e-05,2.7596797553590213e-87
1.452959844184274e-05,2.7596797553590213e-87
1.455516758507431e-05,2.7596797553590213e-87
1.4580781724806522e-05,2.7596797553590213e-87
1.4606440940224079e-05,2.7596797553590213e-87
1.4632145310651034e-05,2.7596797553590213e-87
1.4657894915551039e-05,2.7596797553590213e-87
1.468368983452758e-05,2.7596797553590213e-87
1.4709530147324235e-05,2.7596797553590213e-87
1.4735415933824906e-05,2.7596797553590213e-87
1.4761347274054082e-05,2.7596797553590213e-87
1.4787324248177076e-05,2.7596797553590213e-87
1.4813346936500274e-05,2.7596797553590213e-87
1.4839415419471388e-05,2.7596797553590213e-87
1.48655297776797e-05,2.7596797553590213e-87
1.4891690091856315e-05,2.7596797553590213e-87
1.4917896442874406e-05,2.7596797553590213e-87
1.4944148911749464e-05,2.7596797553590213e-87
1.4970447579639559e-05,2.7596797553590213e-87
1.499679252784557e-05,2.7596797553590213e-87
1.5023183837811461e-05,2.7596797553590213e-87
1.504962159112452e-05,2.7596797553590213e-87
1.5076105869515599e-05,2.7596797553590213e-87
1.5102636754859396e-05,2.7596797553590213e-87
1.5129214329174687e-05,2.7596797553590213e-87
1.5155838674624575e-05,2.7596797553590213e-87
1.5182509873516766e-05,2.7596797553590213e-87
1.5209228008303803e-05,2.7596797553590213e-87
1.523599316158333e-05,2.7596797553590213e-87
1.526280541609835e-05,2.7596797553590213e-87
1.528966485473748e-05,2.7596797553590213e-87
1.5316571560535185e-05,2.7596797553590213e-87
1.5343525616672076e-05,2.7596797553590213e-87
1.5370527106475133e-05,2.7596797553590213e-87
1.539757611341798e-05,2.7596797553590213e-87
1.5424672721121135e-05,2.7596797553590213e-87
1.545181701335227e-05,2.7596797553590213e-87
1.5479009074026475e-05,2.7596797553590213e-87
1.5506248987206507e-05,2.7596797553590213e-87
1.5533536837103066e-05,2.7596797553590213e-87
1.5560872708075036e-05,2.7596797553590213e-87
1.5588256684629763e-05,2.7596797553590213e-87
1.5615688851423303e-05,2.7596797553590213e-87
1.564316929326069e-05,2.7596797553590213e-87
1.5670698095096206e-05,2.7596797553590213e-87
1.5698275342033622e-05,2.7596797553590213e-87
1.5725901119326482e-05,2.7596797553590213e-87
1.5753575512378364e-05,2.7596797553590213e-87
1.578129860674313e-05,2.7596797553590213e-87
1.5809070488125205e-05,2.7596797553590213e-87
1.5836891242379826e-05,2.7596797553590213e-87
1.5864760955513333e-05,2.7596797553590213e-87
1.589267971368341e-05,2.7596797553590213e-87
1.5920647603199365e-05,2.7596797553590213e-87
1.5948664710522387e-05,2.7596797553590213e-87
1.5976731122265832e-05,2.7596797553590213e-87
1.600484692519546e-05,2.7596797553590213e-87
1.6033012206229734e-05,2.7596797553590213e-87
1.6061227052440076e-05,2.7596797553590213e-87
1.6089491551051125e-05,2.7596797553590213e-87
1.6117805789441036e-05,2.7596797553590213e-87
1.614616985514171e-05,2.7596797553590213e-87
1.6174583835839098e-05,2.7596797553590213e-87
1.620304781937347e-05,2.7596797553590213e-87
1.6231561893739654e-05,2.7596797553590213e-87
1.6260126147087354e-05,2.7596797553590213e-87
1.6288740667721383e-05,2.7596797553590213e-87
1.6317405544101962e-05,2.7596797553590213e-87
1.634612086484498e-05,2.7596797553590213e-87
1.6374886718722272e-05,2.7596797553590213e-87
1.6403703194661895e-05,2.7596797553590213e-87
1.64325703817484e-05,2.7596797553590213e-87
1.6461488369223107e-05,2.7596797553590213e-87
1.6490457246484392e-05,2.7596797553590213e-87
1.6519477103087942e-05,2.7596797553590213e-87
1.6548548028747052e-05,2.7596797553590213e-87
1.6577670113332883e-05,2.7596797553590213e-87
1.660684344687477e-05,2.7596797553590213e-87
1.6636068119560463e-05,2.7596797553590213e-87
1.6665344221736432e-05,2.7596797553590213e-87
1.6694671843908136e-05,2.7596797553590213e-87
1.6724051076740315e-05,2.7596797553590213e-87
1.6753482011057245e-05,2.7596797553590213e-87
1.6782964737843048e-05,2.7596797553590213e-87
1.681249934824195e-05,2.7596797553590213e-87
1.6842085933558574e-05,2.7596797553590213e-87
1.6871724585258223e-05,2.7596797553590213e-87
1.6901415394967162e-05,2.7596797553590213e-87
1.6931158454472902e-05,2.7596797553590213e-87
1.6960953855724465e-05,2.7596797553590213e-87
1.6990801690832705e-05,2.7596797553590213e-87
1.7020702052070564e-05,2.7596797553590213e-87
1.7050655031873358e-05,2.7596797553590213e-87
1.7080660722839087e-05,2.7596797553590213e-87
1.7110719217728688e-05,2.7596797553590213e-87
1.7140830609466354e-05,2.7596797553590213e-87
1.7170994991139793e-05,2.7596797553590213e-87
1.720121245600053e-05,2.7596797553590213e-87
1.72314830974642e-05,2.7596797553590213e-87
1.726180700911083e-05,2.7596797553590213e-87
1.729218428468512e-05,2.7596797553590213e-87
1.7322615018096757e-05,2.7596797553590213e-87
1.7353099303420675e-05,2.7596797553590213e-87
1.7383637234897366e-05,2.7596797553590213e-87
1.7414228906933162e-05,2.7596797553590213e-87
1.744487441410055e-05,2.7596797553590213e-87
1.747557385113842e-05,2.7596797553590213e-87
1.7506327312952395e-05,2.7596797553590213e-87
1.753713489461512e-05,2.7596797553590213e-87
1.756799669136653e-05,2.7596797553590213e-87
1.759891279861418e-05,2.7596797553590213e-87
1.7629883311933512e-05,2.7596797553590213e-87
1.7660908327068173e-05,2.7596797553590213e-87
1.7691987939930287e-05,2.7596797553590213e-87
1.772312224660077e-05,2.7596797553590213e-87
1.7754311343329617e-05,2.7596797553590213e-87
1.778555532653621e-05,2.7596797553590213e-87
1.7816854292809606e-05,2.7596797553590213e-87
1.7848208338908834e-05,2.7596797553590213e-87
1.7879617561763215e-05,2.7596797553590213e-87
1.7911082058472625e-05,2.7596797553590213e-87
1.794260192630783e-05,2.7596797553590213e-87
1.797417726271077e-05,2.7596797553590213e-87
1.800580816529486e-05,2.7596797553590213e-87
1.8037494731845298e-05,2.7596797553590213e-87
1.8069237060319362e-05,2.7596797553590213e-87
1.810103524884672e-05,2.7596797553590213e-87
1.813288939572972e-05,2.7596797553590213e-87
1.8164799599443706e-05,2.7596797553590213e-87
1.819676595863732e-05,2.7596797553590213e-87
1.8228788572132807e-05,2.7596797553590213e-87
1.8260867538926315e-05,2.7596797553590213e-87
1.8293002958188205e-05,2.7596797553590213e-87
1.8325194929263362e-05,2.7596797553590213e-87
1.8357443551671494e-05,2.7596797553590213e-87
1.8389748925107446e-05,2.7596797553590213e-87
1.8422111149441502e-05,2.7596797553590213e-87
1.8454530324719702e-05,2.7596797553590213e-87
1.8487006551164146e-05,2.7596797553590213e-87
1.85195399291733e-05,2.7596797553590213e-87
1.8552130559322313e-05,2.7596797553590213e-87
1.8584778542363336e-05,2.7596797553590213e-87
1.86174839792258e-05,2.7596797553590213e-87
1.865024697101678e-05,2.7596797553590213e-87
1.8683067619021253e-05,2.7596797553590213e-87
1.8715946024702453e-05,2.7596797553590213e-87
1.8748882289702168e-05,2.7596797553590213e-87
1.8781876515841044e-05,2.7596797553590213e-87
1.8814928805118923e-05,2.7596797553590213e-87
1.8848039259715138e-05,2.7596797553590213e-87
1.888120798198884e-05,2.7596797553590213e-87
1.891443507447931e-05,2.7596797553590213e-87
1.8947720639906286e-05,2.7596797553590213e-87
1.8981064781170252e-05,2.7596797553590213e-87
1.9014467601352798e-05,2.7596797553590213e-87
1.9047929203716903e-05,2.7596797553590213e-87
1.9081449691707268e-05,2.7596797553590213e-87
1.9115029168950647e-05,2.7596797553590213e-87
1.914866773925614e-05,2.7596797553590213e-87
1.9182365506615544e-05,2.7596797553590213e-87
1.9216122575203653e-05,2.7596797553590213e-87
1.9249939049378592e-05,2.7596797553590213e-87
1.9283815033682127e-05,2.7596797553590213e-87
1.9317750632840006e-05,2.7596797553590213e-87
1.935174595176227e-05,2.7596797553590213e-87
1.9385801095543574e-05,2.7596797553590213e-87
1.9419916169463524e-05,2.7596797553590213e-87
1.9454091278987e-05,2.7596797553590213e-87
1.9488326529764474e-05,2.7596797553590213e-87
1.9522622027632334e-05,4.149022845175252e-11
1.9556977878613242e-05,8.205600471643764e-11
1.9591394188916408e-05,1.0603945242587617e-10
1.9625871064937976e-05,1.2263431832454648e-10
1.9660408613261304e-05,1.3623704048570726e-10
1.9695006940657332e-05,1.4955414901661268e-10
1.972966615408488e-05,1.6317951302305972e-10
1.9764386360691012e-05,1.7745055356088865e-10
1.9799167667811328e-05,1.9263755570133698e-10
1.983401018297033e-05,2.091586185724132e-10
1.9868914013881742e-05,2.268620625146994e-10
1.9903879268448834e-05,2.458370190594984e-10
1.9938906054764772e-05,2.6617148502220284e-10
1.9973994481112945e-05,2.8842743994643584e-10
2.000914465596729e-05,3.1659192993775895e-10
2.0044356687992635e-05,3.48105993123344e-10
2.0079630686045054e-05,3.8214006196686406e-10
2.0114966759172164e-05,4.1897900272050245e-10
2.0150365016613498e-05,4.5803763141404214e-10
2.0185825567800822e-05,4.992466398939311e-10
2.0221348522358477e-05,5.42738307625037e-10
2.025693399010373e-05,5.899624015653638e-10
2.0292582081047098e-05,6.402952557912361e-10
2.0328292905392692e-05,6.937917263575294e-10
2.0364066573538566e-05,7.506584727573181e-10
2.0399903196077047e-05,8.128574738108036e-10
2.0435802883795086e-05,8.794304812249939e-10
2.0471765747674594e-05,9.504321414667536e-10
2.0507791898892786e-05,1.0261200870763115e-09
2.0543881448822528e-05,1.1087695922331866e-09
2.0580034509032685e-05,1.1975679217258173e-09
2.0616251191288456e-05,1.2923623408378839e-09
2.0652531607551716e-05,1.3934905264559052e-09
2.068887586998138e-05,1.503185862182631e-09
2.0725284090933746e-05,1.6216756484550086e-09
2.0761756382962818e-05,1.7481800514306462e-09
2.079829285882069e-05,1.883150390805346e-09
2.083489363145786e-05,2.028117106703785e-09
2.0871558814023616e-05,2.18586863261822e-09
2.0908288519866348e-05,2.354265418551789e-09
2.0945082862533926e-05,2.5339122759207594e-09
2.0981941955774036e-05,2.7254409595285916e-09
2.1018865913534538e-05,2.933873111204989e-09
2.105585484996382e-05,3.157314554044257e-09
2.1092908879411145e-05,3.3956408283788685e-09
2.1130028116427016e-05,3.6496980262867912e-09
2.1167212675763498e-05,3.921816733895815e-09
2.1204462672374628e-05,4.217265565149967e-09
2.1241778221416717e-05,4.533727519954863e-09
2.1279159438248734e-05,4.869473411290634e-09
2.131660643843265e-05,5.227496357517504e-09
2.1354119337733823e-05,5.6178535078990155e-09
2.1391698252121307e-05,6.032309818843986e-09
2.1429343297768255e-05,6.47201359377325e-09
2.146705459105226e-05,6.943429960317044e-09
2.1504832248555708e-05,7.45381153180363e-09
2.154267638706615e-05,7.995594381122637e-09
2.158058712357666e-05,8.57031028249315e-09
2.1618564575286202e-05,9.18711448384705e-09
2.165660885959998e-05,9.852844062408328e-09
2.1694720094129798e-05,1.0560688889626251e-08
2.1732898396694455e-05,1.1309526461970708e-08
2.1771143885320066e-05,1.2116965229738768e-08
2.1809456678240465e-05,1.2983678405395897e-08
2.184783689389754e-05,1.3901078600929397e-08
2.1886284650941622e-05,1.4871828498385496e-08
2.192480006823184e-05,1.5938390744519248e-08
2.1963383264836486e-05,1.706122516465591e-08
2.200203436003339e-05,1.824027808928558e-08
2.2040753473310294e-05,1.9535771618221165e-08
2.2079540724365203e-05,2.0893634338513955e-08
2.2118396233106778e-05,2.2329090028125623e-08
2.2157320119654683e-05,2.38945757665934e-08
2.2196312504339977e-05,2.553541167393054e-08
2.2235373507705477e-05,2.727778887164673e-08
2.227450325050612e-05,2.916758447470595e-08
2.2313701853709365e-05,3.1148418644779065e-08
2.2352969438495532e-05,3.3256909563793466e-08
2.2392306126258208e-05,3.553566226850926e-08
2.2431712038604594e-05,3.792441217395929e-08
2.2471187297355907e-05,4.0468325931801844e-08
2.251073202454774e-05,4.321291192283007e-08
2.255034634243044e-05,4.609138614720335e-08
2.2590030373469496e-05,4.9154848817021415e-08
2.2629784240345908e-05,5.245777150895687e-08
2.266960806595657e-05,5.591722066339119e-08
2.2709501973414653e-05,5.96000680392571e-08
2.2749466086049982e-05,6.356487014756388e-08
2.2789500527409404e-05,6.772655490458404e-08
2.2829605421257206e-05,7.2170095535539e-08
2.2869780891575457e-05,7.693052761348715e-08
2.2910027062564418e-05,8.187896311062796e-08
2.295034405864291e-05,8.726066380268652e-08
2.2990732004448713e-05,9.29208607717699e-08
2.3031191024838946e-05,9.884390724755351e-08
2.307172124489044e-05,1.0530166298756174e-07
2.3112322789900147e-05,1.120224245895902e-07
2.3152995785385516e-05,1.1916664088247856e-07
2.3193740357084866e-05,1.268313304988214e-07
2.323455663095781e-05,1.3480684658511815e-07
2.327544473318561e-05,1.433956863344802e-07
2.3316404790171592e-05,1.5248647332824817e-07
2.3357436928541518e-05,1.6194531799052925e-07
2.339854127514399e-05,1.7223771062026554e-07
2.343971795705084e-05,1.8301217520444315e-07
2.3480967101557506e-05,1.9427575950291124e-07
2.3522288836183462e-05,2.0656160571238106e-07
2.3563683288672572e-05,2.1931140554515788e-07
2.3605150586993513e-05,2.3284730165078272e-07
2.3646690859340164e-05,2.473203558378932e-07
2.3688304234131988e-05,2.623307204988277e-07
2.3729990840014447e-05,2.7855332495920595e-07
2.3771750805859402e-05,2.955867009349742e-07
2.381358426076547e-05,3.133434787691837e-07
2.3855491334058503e-05,3.3263108075879237e-07
2.38974721552919e-05,3.5265910046366885e-07
2.3939526854247064e-05,3.738487920581812e-07
2.3981655560933784e-05,3.9651643407264185e-07
2.4023858405590648e-05,4.200476688655566e-07
2.4066135518685425e-05,4.452604330294147e-07
2.410848703091549e-05,4.7187797690681206e-07
2.4150913073208216e-05,4.995043307434861e-07
2.4193413776721376e-05,5.294186636551856e-07
2.4235989272843562e-05,5.608004486825324e-07
2.4278639693194584e-05,5.936876956313635e-07
2.4321365169625868e-05,6.289914095292006e-07
2.4364165834220877e-05,6.651974296754701e-07
2.4407041819295516e-05,7.047932303572637e-07
2.444999325739853e-05,7.455550538147223e-07
2.449302028131194e-05,7.890162702511979e-07
2.4536123024051412e-05,8.348257077934405e-07
2.4579301618866713e-05,8.824924854375374e-07
2.46225561992421e-05,9.339094838495066e-07
2.4665886898896723e-05,9.866829594410235e-07
2.470929385178506e-05,1.043785849480471e-06
2.475277719209733e-05,1.1030385018078478e-06
2.4796337054259883e-05,1.1655202100249645e-06
2.4839973572935632e-05,1.2319988595348674e-06
2.488368688302449e-05,1.3003755136763743e-06
2.492747711966374e-05,1.3747841571853786e-06
2.49713444182285e-05,1.4511861736898525e-06
2.5015288914332105e-05,1.5327341409618929e-06
2.5059310743826556e-05,1.6182730012671758e-06
2.510341004280292e-05,1.7073023486486961e-06
2.514758694759175e-05,1.802943134916959e-06
2.5191841594763527e-05,1.901178464680227e-06
2.5236174121129055e-05,2.006860355142376e-06
2.5280584663739906e-05,2.1171048343936433e-06
2.5325073359888824e-05,2.2331031454756384e-06
2.536964034711018e-05,2.3557197946284707e-06
2.5414285763180366e-05,2.4829346261942573e-06
2.5459009746118214e-05,2.619223396161713e-06
2.5503812434185474e-05,2.7586194720732904e-06
2.554869396588719e-05,2.909998570430315e-06
2.559365447997215e-05,3.063984122801275e-06
2.5638694115433317e-05,3.2306265343700915e-06
2.5683813011508242e-05,3.4017752946105318e-06
2.5729011307679518e-05,3.5839024406765325e-06
2.577428914367519e-05,3.773969660918461e-06
2.5819646659469205e-05,3.972851336886928e-06
2.586508399528182e-05,4.183749723739436e-06
2.591060129158007e-05,4.400744944569216e-06
2.5956198689078174e-05,4.634556942932061e-06
2.600187632873798e-05,4.8728795397650715e-06
2.6047634351769396e-05,5.1301099370737894e-06
2.6093472899630834e-05,5.3944530034276725e-06
2.6139392114029653e-05,5.674423606925346e-06
2.6185392136922584e-05,5.967936353416287e-06
2.6231473110516157e-05,6.273521572440056e-06
2.6277635177267173e-05,6.597779046622187e-06
2.6323878479883132e-05,6.931065906902132e-06
2.6370203161322658e-05,7.2890453016535985e-06
2.6416609364795954e-05,7.652353593013209e-06
2.646309723376525e-05,8.047199106367942e-06
2.6509666911945244e-05,8.448479103625404e-06
2.655631854330353e-05,8.878132658743467e-06
2.6603052272061055e-05,9.321016551883273e-06
2.6649868242692588e-05,9.788195600128588e-06
2.6696766599927123e-05,1.0276621669565464e-05
2.674374748874835e-05,1.0784226121939538e-05
2.6790811054395115e-05,1.1322460981698243e-05
2.683795744236183e-05,1.1873583537147684e-05
2.6885186798398978e-05,1.2466245551944863e-05
2.6932499268513504e-05,1.3069143096847795e-05
2.6979894998969315e-05,1.371626637703397e-05
2.702737413628771e-05,1.4380340838840727e-05
2.7074936827247825e-05,1.5081431519488777e-05
2.7122583218887114e-05,1.5812382997713636e-05
2.7170313458501772e-05,1.657161286215406e-05
2.721812769364721e-05,1.737604789732001e-05
2.7266026072138514e-05,1.8198742955166976e-05
2.731400874205088e-05,1.908177698447586e-05
2.7362075851720107e-05,1.997912817452526e-05
2.7410227549743015e-05,2.0941197007166096e-05
2.745846398497793e-05,2.1926648274371877e-05
2.7506785306545145e-05,2.29667592055245e-05
2.7555191663827367e-05,2.4048138668573332e-05
2.7603683206470195e-05,2.517178869118248e-05
2.7652260084382564e-05,2.6357524550895455e-05
2.770092244773722e-05,2.7570535816646784e-05
2.774967044697119e-05,2.88696943018795e-05
2.779850423278623e-05,3.019398496403964e-05
2.7847423956149304e-05,3.1612557384824265e-05
2.7896429768293048e-05,3.305611303621268e-05
2.7945521820716243e-05,3.459560008058754e-05
2.799470026518427e-05,3.61685462251526e-05
2.804396525372958e-05,3.78380797177068e-05
2.8093316938652183e-05,3.955131491678634e-05
2.81427554725201e-05,4.136061134338709e-05
2.8192281008169842e-05,4.322586147028745e-05
2.8241893698706882e-05,4.5185254400401605e-05
2.8291593697506122e-05,4.721512930734182e-05
2.834138115821238e-05,4.9335602775740476e-05
2.8391256234740846e-05,5.1543655670439835e-05
2.8441219081277592e-05,5.3836878623053176e-05
2.8491269852279996e-05,5.6237668346371875e-05
2.854140870247728e-05,5.871603023323842e-05
2.859163578687094e-05,6.132518660965453e-05
2.8641951260735244e-05,6.400183419336079e-05
2.869235527961772e-05,6.683612661361999e-05
2.8742847999339612e-05,6.972500205166e-05
2.8793429575996398e-05,7.280241143890942e-05
2.8844100165958238e-05,7.591829169127083e-05
2.8894859925870472e-05,7.92580859966618e-05
2.894570901265411e-05,8.262802704434277e-05
2.8996647583506315e-05,8.623943697464868e-05
2.904767579590088e-05,8.98974348595838e-05
2.909879380758871e-05,9.378511800820749e-05
2.9150001776598332e-05,9.775381816913082e-05
2.9201299861236367e-05,0.00010193628025326494
2.925268822008803e-05,0.0001062399104410759
2.9304167012017608e-05,0.00011073670853522377
2.935573639616895e-05,0.0001154011725805793
2.9407396531965976e-05,0.00012023296324500878
2.9459147579113156e-05,0.00012528593915675293
2.951098969759601e-05,0.00013047452815147373
2.9562923047681596e-05,0.00013594557068298714
2.9614947789919015e-05,0.00014151396429793893
2.966706408513989e-05,0.00014745924370787637
2.9719272094458894e-05,0.00015345935379051983
2.9771571979274213e-05,0.00015986620334847412
2.9823963901268067e-05,0.00016632662906140765
2.9876448022407205e-05,0.00017322931430570866
2.9929024504943397e-05,0.0001801801963315297
2.998169351141396e-05,0.00018761530162940984
3.0034455204642227e-05,0.00019508838857979125
3.008730974773807e-05,0.00020309495183017692
3.0140257304098407e-05,0.00021113894769767116
3.0193298037407695e-05,0.00021974332092725154
3.0246432111638454e-05,0.00022840889455530292
3.0299659691051744e-05,0.00023763994975116153
3.035298094019771e-05,0.00024697254289466844
3.040639602391606e-05,0.0002568690867647315
3.0459905107336584e-05,0.00026691711910476965
3.0513508355879687e-05,0.0002775199186302499
3.056720593525685e-05,0.0002883349499835606
3.0620998011471196e-05,0.00029968680872851186
3.0674884750817976e-05,0.00031132370753025646
3.072886631988508e-05,0.00032346954381951313
3.0782942885553554e-05,0.00033598666202406266
3.083711461499814e-05,0.00034897358902311504
3.089138167568775e-05,0.00036243294356279093
3.0945744235386036e-05,0.0003763103512886308
3.100020246215185e-05,0.00039077781222517864
3.1054756524339814e-05,0.00040559745151442676
3.110940659060081e-05,0.00042114293701397585
3.116415282988251e-05,0.00043695900547174155
3.1218995411429923e-05,0.0004536566837299741
3.127393450478585e-05,0.0004705259136809457
3.13289702797915e-05,0.0004884544119212487
3.138410290658693e-05,0.000506556092402894
3.143933255561163e-05,0.0005256787810467276
3.149465939760502e-05,0.0005451200780116834
3.1550083603607016e-05,0.0005654800659881097
3.160560534495847e-05,0.000586351522408473
3.1661224793301826e-05,0.0006080164820397939
3.171694212058154e-05,0.000630413916028524
3.177275749904465e-05,0.0006534545195020064
3.182867110124135e-05,0.0006774792684773065
3.188468310002547e-05,0.000701969287998236
3.194079366855501e-05,0.0007278875494212347
3.1997002980292715e-05,0.0007540908245625438
3.2053311209006596e-05,0.0007817050834288329
3.210971852877043e-05,0.0008097238696675724
3.2166225113964365e-05,0.0008391393933170349
3.2222831139275375e-05,0.0008690795155668961
3.22795367796979e-05,0.0009004103176132843
3.2336342210534314e-05,0.0009323825324059132
3.239324760739546e-05,0.0009657573567924105
3.245025314620126e-05,0.000999889655308076
3.250735900318121e-05,0.001035415895767415
3.256456535487492e-05,0.0010718306753140171
3.2621872378132676e-05,0.0011096426192581544
3.267928025011601e-05,0.0011484678025062611
3.273678914829818e-05,0.0011887075460712668
3.2794399250464806e-05,0.0012300767661278618
3.285211073471433e-05,0.0012728945975330908
3.2909923779458655e-05,0.0013169473862913277
3.296783856342362e-05,0.0013625021820738285
3.3025855265649606e-05,0.0014093841618695424
3.3083974065492045e-05,0.0014578437961646651
3.3142195142622014e-05,0.0015077068748003987
3.32005186770268e-05,0.0015592486418468691
3.325894484901036e-05,0.001612251211030269
3.331747383919403e-05,0.0016670622610711358
