time_days,La140 top 9
1.3496436517461091e-05,1.2398689010194252e-88
1.3520187390402345e-05,1.2398689010194252e-88
1.3543980059855197e-05,1.2398689010194252e-88
1.3567814599372669e-05,1.2398689010194252e-88
1.3591691082637213e-05,1.2398689010194252e-88
1.3615609583460955e-05,1.2398689010194252e-88
1.3639570175785907e-05,1.2398689010194252e-88
1.3663572933684205e-05,1.2398689010194252e-88
1.368761793135834e-05,1.2398689010194252e-88
1.3711705243141378e-05,1.2398689010194252e-88
1.3735834943497204e-05,1.2398689010194252e-88
1.3760007107020732e-05,1.2398689010194252e-88
1.378422180843816e-05,1.2398689010194252e-88
1.3808479122607176e-05,1.2398689010194252e-88
1.3832779124517211e-05,1.2398689010194252e-88
1.3857121889289656e-05,1.2398689010194252e-88
1.3881507492178104e-05,1.2398689010194252e-88
1.3905936008568577e-05,1.2398689010194252e-88
1.3930407513979757e-05,1.2398689010194252e-88
1.3954922084063225e-05,1.2398689010194252e-88
1.3979479794603695e-05,1.2398689010194252e-88
1.4004080721519247e-05,1.2398689010194252e-88
1.4028724940861554e-05,1.2398689010194252e-88
1.4053412528816131e-05,1.2398689010194252e-88
1.4078143561702556e-05,1.2398689010194252e-88
1.4102918115974724e-05,1.2398689010194252e-88
1.4127736268221062e-05,1.2398689010194252e-88
1.4152598095164782e-05,1.2398689010194252e-88
1.4177503673664115e-05,1.2398689010194252e-88
1.4202453080712538e-05,1.2398689010194252e-88
1.4227446393439024e-05,1.2398689010194252e-88
1.4252483689108282e-05,1.2398689010194252e-88
1.4277565045120982e-05,1.2398689010194252e-88
1.4302690539014012e-05,1.2398689010194252e-88
1.43278602484607e-05,1.2398689010194252e-88
1.4353074251271067e-05,1.2398689010194252e-88
1.4378332625392062e-05,1.2398689010194252e-88
1.4403635448907804e-05,1.2398689010194252e-88
1.4428982800039825e-05,1.2398689010194252e-88
1.445437475714731e-05,1.2398689010194252e-88
1.4479811398727338e-05,1.2398689010194252e-88
1.4505292803415124e-05,1.2398689010194252e-88
1.4530819049984272e-05,1.2398689010194252e-88
1.4556390217347005e-05,1.2398689010194252e-88
1.4582006384554415e-05,1.6733644324193712e-12
1.4607667630796712e-05,4.03531145288787e-12
1.4633374035403455e-05,5.5229552924181496e-12
1.4659125677843815e-05,6.77370409331727e-12
1.4684922637726807e-05,8.01640838451717e-12
1.4710764994801544e-05,9.343344968136244e-12
1.473665282895748e-05,1.0804706433665807e-11
1.4762586220224655e-05,1.2432339547250322e-11
1.4788565248773948e-05,1.4243421170188302e-11
1.4814589994917318e-05,1.6260529701105875e-11
1.484066053910806e-05,1.8514337292946336e-11
1.486677696194105e-05,2.1039172638031257e-11
1.4892939344152987e-05,2.385082379558511e-11
1.4919147766622662e-05,2.698011851747188e-11
1.4945402310371181e-05,3.0464457686783245e-11
1.4971703056562242e-05,3.435612116181286e-11
1.4998050086502368e-05,3.866923288500862e-11
1.5024443481641166e-05,4.344294761636398e-11
1.5050883323571575e-05,4.875408144715899e-11
1.5077369694030124e-05,5.464077853904079e-11
1.5103902674897177e-05,6.112741640865451e-11
1.5130482348197194e-05,6.830475986922196e-11
1.5157108796098974e-05,7.624583046550617e-11
1.5183782100915925e-05,8.495479346459338e-11
1.5210502345106305e-05,9.457632207698771e-11
1.5237269611273477e-05,1.0515318962424592e-10
1.5264083982166177e-05,1.1672221831602013e-10
1.5290945540678748e-05,1.2952774776451518e-10
1.531785436985143e-05,1.4346417545801557e-10
1.534481055287057e-05,1.5883413487445009e-10
1.5371814173068932e-05,1.7552070110438837e-10
1.539886531392591e-05,1.9388258879241026e-10
1.5425964059067808e-05,2.137896858867187e-10
1.54531104922681e-05,2.356345347692937e-10
1.548030469744768e-05,2.592986805030175e-10
1.5507546758675118e-05,2.85182321478568e-10
1.5534836760166945e-05,3.1321407309729657e-10
1.556217478628787e-05,3.4376396384414356e-10
1.5589560921551092e-05,3.7688732133728163e-10
1.561699525061852e-05,4.129941485192835e-10
1.564447785830105e-05,4.5188156764721225e-10
1.5672008829558837e-05,4.942535896277689e-10
1.5699588249501532e-05,5.399635740360097e-10
1.572721620338858e-05,5.892651466193795e-10
1.575489277662945e-05,6.428159067467287e-10
1.5782618054783922e-05,7.002701092392251e-10
1.581039212356234e-05,7.62527166139618e-10
1.5838215068825873e-05,8.295117454161452e-10
1.58660869765868e-05,9.014637006330413e-10
1.589400793300876e-05,9.794661339618864e-10
1.5921978024407015e-05,1.0630033356367364e-09
1.594999733724873e-05,1.1525259808196827e-09
1.597806595815323e-05,1.2494030120446726e-09
1.6006183973892282e-05,1.3530176479635533e-09
1.6034351471390335e-05,1.4637575746368425e-09
1.606256853772482e-05,1.583071508623414e-09
1.60908352601264e-05,1.7108330116237017e-09
1.6119151725979253e-05,1.8471341613192122e-09
1.6147518022821328e-05,1.992924680002962e-09
1.6175934238344617e-05,2.1495478500896317e-09
1.6204400460395445e-05,2.316352157001138e-09
1.6232916776974722e-05,2.493883713807241e-09
1.6261483276238214e-05,2.6845155443279133e-09
1.6290100046496832e-05,2.887541403527482e-09
1.6318767176216897e-05,3.1032771036109486e-09
1.6347484754020397e-05,3.3335544408359904e-09
1.637625286868529e-05,3.57991051815361e-09
1.6405071609145764e-05,3.841980950805498e-09
1.6433941064492503e-05,4.120493910015149e-09
1.6462861323972983e-05,4.416317721773148e-09
1.6491832476991725e-05,4.730356388037067e-09
1.6520854613110596e-05,5.063669828388421e-09
1.654992782204906e-05,5.419315205619494e-09
1.657905219368448e-05,5.796344161560002e-09
1.6608227818052374e-05,6.1958308505099796e-09
1.6637454785346708e-05,6.618892527932517e-09
1.6666733185920176e-05,7.066690931180636e-09
1.6696063110284462e-05,7.5404336785005e-09
1.672544464911054e-05,8.042857599514699e-09
1.6754877893228947e-05,8.575857722108994e-09
1.678436293363005e-05,9.139036557753694e-09
1.681389986146435e-05,9.73381751708932e-09
1.684348876804276e-05,1.0362875474586427e-08
1.6873129744836866e-05,1.1027058682375581e-08
1.6902822883479234e-05,1.1728022578579628e-08
1.693256827576368e-05,1.2467484502785052e-08
1.6962366013645554e-05,1.3249902598305578e-08
1.6992216189242048e-05,1.4075605139658593e-08
1.7022118894832433e-05,1.4945725649945707e-08
1.705207422285839e-05,1.586227103300838e-08
1.708208226592427e-05,1.682732094004675e-08
1.7112143116797393e-05,1.7843029832745314e-08
1.714225686840833e-05,1.8911629076577253e-08
1.7172423613851182e-05,2.0035429066567027e-08
1.7202643446383884e-05,2.121719462675731e-08
1.7232916459428485e-05,2.2465773306232233e-08
1.7263242746571434e-05,2.37783326483362e-08
1.7293622401563867e-05,2.5158240675397675e-08
1.732405551832192e-05,2.6607220682260566e-08
1.7354542190926986e-05,2.8135267396582953e-08
1.738508251362602e-05,2.973922717301303e-08
1.741567658083184e-05,3.142212362029561e-08
1.744632448712341e-05,3.318729648407891e-08
1.7477026327246127e-05,3.503822525972107e-08
1.7507782196112128e-05,3.697851427529081e-08
1.753859218880057e-05,3.9011896727992815e-08
1.7569456400557925e-05,4.114223878410859e-08
1.7600374926798288e-05,4.337354374985829e-08
1.7631347863103656e-05,4.571033063474785e-08
1.7662375305224237e-05,4.8156276908948336e-08
1.7693457349078725e-05,5.07158080466804e-08
1.772459409075463e-05,5.3393503991619465e-08
1.775578562650854e-05,5.620392622435104e-08
1.778703205276644e-05,5.914364648999774e-08
1.781833346612401e-05,6.221684263092574e-08
1.7849689963346908e-05,6.542876872285702e-08
1.788110164137108e-05,6.878485711239881e-08
1.7912568597303068e-05,7.229072356477608e-08
1.7944090928420293e-05,7.59521725194093e-08
1.7975668732171363e-05,7.977520245526944e-08
1.800730210617638e-05,8.376601136776335e-08
1.8038991148227235e-05,8.793100235887827e-08
1.8070735956287914e-05,9.227678934213092e-08
1.810253662849479e-05,9.681020286370886e-08
1.8134393263156946e-05,1.0153829604127419e-07
1.8166305958756464e-05,1.0646835062161077e-07
1.819827481394873e-05,1.1160788315825052e-07
1.8230299927562746e-05,1.1696465131050577e-07
1.8262381398601438e-05,1.2255602568706454e-07
1.8294519326241947e-05,1.2840937904164715e-07
1.8326713809835943e-05,1.345007343062126e-07
1.8358964948909947e-05,1.4083846519840966e-07
1.8391272843165613e-05,1.4743199745546585e-07
1.8423637592480057e-05,1.5428889959148614e-07
1.845605929690615e-05,1.6141832664332305e-07
1.848853805667284e-05,1.6883321175771103e-07
1.852107397218546e-05,1.7659034057649614e-07
1.8553667144026028e-05,1.8465235502792866e-07
1.8586317672953563e-05,1.9302967671237794e-07
1.861902565990441e-05,2.0173304430069325e-07
1.8651791205992533e-05,2.107735221947385e-07
1.8684614412509835e-05,2.20162509366722e-07
1.8717495380926472e-05,2.2991174837809718e-07
1.8750434212891173e-05,2.4005561553864484e-07
1.878343101023153e-05,2.5062457233659577e-07
1.8816485874954346e-05,2.6160790859479745e-07
1.8849598909245936e-05,2.730007913886558e-07
1.888277021547242e-05,2.8481646639933635e-07
1.891599989618009e-05,2.9706856477980117e-07
1.8949288054095673e-05,3.097711135005026e-07
1.898263479212669e-05,3.229695206855253e-07
1.9016040213361746e-05,3.367124255208182e-07
1.9049504421070868e-05,3.5095559077872e-07
1.908302751870581e-05,3.6571486122986496e-07
1.9116609609900386e-05,3.810065318719377e-07
1.915025079847078e-05,3.9684735968581003e-07
1.918395118841587e-05,4.1325457548858597e-07
1.921771088391755e-05,4.3025506104661293e-07
1.925152998934105e-05,4.479549680934052e-07
1.9285408609235273e-05,4.662813251978865e-07
1.9319346848333088e-05,4.852534908292318e-07
1.9353344811551683e-05,5.048913577622196e-07
1.938740260399287e-05,5.252153660573276e-07
1.9421520330943435e-05,5.462640659670922e-07
1.945569809787542e-05,5.680149605793461e-07
1.94899360104465e-05,5.906872648764822e-07
1.9524234174500278e-05,6.141461026461518e-07
1.955859269606661e-05,6.383741411877377e-07
1.9593011681361946e-05,6.6339151344148e-07
1.9627491236789666e-05,6.892187493518348e-07
1.9662031468940385e-05,7.161214929999785e-07
1.9696632484592297e-05,7.439248619598159e-07
1.9731294390711503e-05,7.726429850611375e-07
1.976601729445235e-05,8.022555839235831e-07
1.9800801303157738e-05,8.32855143396584e-07
1.9835646524359486e-05,8.647030816658674e-07
1.9870553065778634e-05,8.975378389398065e-07
1.990552103532579e-05,9.313844839505348e-07
1.9940550541101465e-05,9.662686738154049e-07
1.99756416913964e-05,1.0024874154823634e-06
2.0010794594691914e-05,1.0400248174519259e-06
2.0046009359660217e-05,1.0786470128506614e-06
2.0081286095164767e-05,1.1183785509813322e-06
2.0116624910260598e-05,1.1596629857242638e-06
2.015202591419466e-05,1.2023147660539294e-06
2.0187489216406143e-05,1.2461885237035322e-06
2.022301492652684e-05,1.2913121561029497e-06
2.0258603154381473e-05,1.3382233943022702e-06
2.0294254009988023e-05,1.3866049680313248e-06
2.032996760355808e-05,1.4363609805119112e-06
2.0365744045497193e-05,1.4875230228737744e-06
2.0401583446405193e-05,1.5406682415359286e-06
2.0437485917076546e-05,1.5954574629473476e-06
2.047345156850069e-05,1.6517901889603585e-06
2.050948051186239e-05,1.7097020705426822e-06
2.0545572858542057e-05,1.769737105492222e-06
2.0581728720116115e-05,1.8316791588549785e-06
2.0617948208357355e-05,1.8953517818916487e-06
2.065423143523524e-05,1.9607950724487007e-06
2.0690578512916286e-05,2.0284270721701324e-06
2.07269895537644e-05,2.0983395876041137e-06
2.0763464670341224e-05,2.1701892011402328e-06
2.0800003975406488e-05,2.2440208656725634e-06
2.0836607581918345e-05,2.3200110116282444e-06
2.087327560303374e-05,2.3987894105331854e-06
2.091000815210875e-05,2.4797324334207123e-06
2.094680534269893e-05,2.5628903176279665e-06
2.0983667288559666e-05,2.648314468102219e-06
2.1020594103646546e-05,2.736679683429384e-06
2.1057585902115678e-05,2.82771750618291e-06
2.1094642798324068e-05,2.9212260527176475e-06
2.1131764906829958e-05,3.0172625855652408e-06
2.1168952342393203e-05,3.115981879621756e-06
2.1206205219975606e-05,3.218206740170848e-06
2.1243523654741263e-05,3.3233857493938564e-06
2.128090776205696e-05,3.431197684759972e-06
2.1318357657492484e-05,3.541823450499378e-06
2.135587345682101e-05,3.656569546195078e-06
2.1393455276019446e-05,3.7741888562580507e-06
2.1431103231268798e-05,3.894743969131425e-06
2.146881743895452e-05,4.018696375965978e-06
2.1506598015666887e-05,4.146885514983437e-06
2.1544445078201348e-05,4.278273081266452e-06
2.1582358743558874e-05,4.412929024356965e-06
2.1620339128946347e-05,4.5514286438739576e-06
2.165838635177691e-05,4.694474641166714e-06
2.1696500529670317e-05,4.841190351748115e-06
2.1734681780453317e-05,4.991397851638567e-06
2.177293022216e-05,5.146168885699274e-06
2.1811245973032187e-05,5.3056623954123356e-06
2.184962915151976e-05,5.468947488036629e-06
2.1888079876281053e-05,5.636159321899876e-06
2.1926598266183226e-05,5.809726284649559e-06
2.1965184440302614e-05,5.987221197510722e-06
2.200383851792509e-05,6.168204479815347e-06
2.204256061854646e-05,6.356468896056493e-06
2.2081350861872807e-05,6.548424250856192e-06
2.212020936782088e-05,6.7446577327531025e-06
2.2159136256518447e-05,6.948155322540804e-06
2.2198131648304684e-05,7.155651743806904e-06
2.2237195663730532e-05,7.36813796817734e-06
2.2276328423559078e-05,7.587995016978734e-06
2.2315530048765925e-05,7.812182472939801e-06
2.2354800660539577e-05,8.041971692810439e-06
2.239414038028179e-05,8.279385787766082e-06
2.2433549329607966e-05,8.521486850544715e-06
2.2473027630347537e-05,8.76967846050244e-06
2.2512575404544308e-05,9.02592178537418e-06
2.2552192774456873e-05,9.287274769226107e-06
2.2591879862558962e-05,9.555131422565455e-06
2.263163679153984e-05,9.831601828887942e-06
2.2671463684304684e-05,1.011343396039927e-05
2.2711360663974946e-05,1.0402302565241117e-05
2.275132785388875e-05,1.0700277360872245e-05
2.2791365377601278e-05,1.1004313946961867e-05
2.2831473358885135e-05,1.1316302641775195e-05
2.2871651921730732e-05,1.1637519395897037e-05
2.2911901190346697e-05,1.1964048251536909e-05
2.2952221289160217e-05,1.2301479626801564e-05
2.2992612342817456e-05,1.2646357495299931e-05
2.3033074476183936e-05,1.2997460047965693e-05
2.3073607814344897e-05,1.3361458770930214e-05
2.311421248260572e-05,1.3731540328041505e-05
2.3154888606492292e-05,1.4110612144085159e-05
2.319563631175139e-05,1.4501083074607749e-05
2.3236455724351094e-05,1.489812282276174e-05
2.3277346970481136e-05,1.530684836294642e-05
2.3318310176553353e-05,1.5725615379993564e-05
2.335934546920201e-05,1.6151474294299082e-05
2.3400452975284228e-05,1.659160815975521e-05
2.344163282188038e-05,1.704060418130861e-05
2.3482885136294453e-05,1.7497524093727837e-05
2.3524210046054494e-05,1.7971319213354623e-05
2.3565607678912936e-05,1.8452486790306912e-05
2.360707816284706e-05,1.8945091221973242e-05
2.3648621626059334e-05,1.945183186058351e-05
2.369023819697786e-05,1.996645381719708e-05
2.373192800425672e-05,2.0496933553838785e-05
2.3773691176776435e-05,2.1038740803666394e-05
2.381552784364429e-05,2.1589491516259117e-05
2.3857438134194793e-05,2.2159605138210404e-05
2.3899422177990056e-05,2.2738728227062722e-05
2.394148010482017e-05,2.3330817079888993e-05
2.3983612044703673e-05,2.3940008920561102e-05
2.4025818127887855e-05,2.455886313693625e-05
2.4068098484849254e-05,2.519467462091335e-05
2.4110453246293996e-05,2.5845451585365674e-05
2.4152882543158235e-05,2.6506591016716453e-05
2.4195386506608543e-05,2.718860612488018e-05
2.4237965268042307e-05,2.7885039566232626e-05
2.4280618959088157e-05,2.8594425224982085e-05
2.432334771160636e-05,2.9325398228460022e-05
2.4366151657689228e-05,3.0064567719816472e-05
2.4409030929661528e-05,3.082997309856511e-05
2.4451985660080878e-05,3.160580758070557e-05
2.4495015981738196e-05,3.240138090393942e-05
2.453812202765806e-05,3.321524979307813e-05
2.458130393109915e-05,3.404192727614877e-05
2.4624561825554663e-05,3.489539103128822e-05
2.46678958447527e-05,3.575858509201543e-05
2.4711306122656708e-05,3.664879788481778e-05
2.4754792793465866e-05,3.755391420287077e-05
2.479835599161554e-05,3.84781081675761e-05
2.4841995851777646e-05,3.942708668742883e-05
2.488571250886112e-05,4.038662984352135e-05
2.4929506098012285e-05,4.13808169667512e-05
2.4973376754615305e-05,4.238635293859435e-05
2.5017324614292597e-05,4.341795464310006e-05
2.5061349812905242e-05,4.44713214069887e-05
2.5105452486553388e-05,4.5541425704528916e-05
2.5149632771576726e-05,4.664450911614095e-05
2.5193890804554843e-05,4.776050970291661e-05
2.5238226722307698e-05,4.8908975374304754e-05
2.5282640661896008e-05,5.007929606818142e-05
2.5327132760621706e-05,5.127328723452837e-05
2.5371703156028342e-05,5.249636061452609e-05
2.5416351985901497e-05,5.37372641618091e-05
2.5461079388269242e-05,5.501520344883376e-05
2.5505885501402557e-05,5.630443601136442e-05
2.555077046381572e-05,5.763942052866915e-05
2.5595734414266792e-05,5.8984886108966364e-05
2.5640777491758012e-05,6.037270539384126e-05
2.568589983553622e-05,6.17783627906831e-05
2.5731101585093322e-05,6.321885095765952e-05
2.5776382880166674e-05,6.468705708572226e-05
2.582174386073957e-05,6.618175115388354e-05
2.5867184667041632e-05,6.771493395053869e-05
2.5912705439549242e-05,6.926540269518566e-05
2.595830631898602e-05,7.086606252293053e-05
2.60039874463232e-05,7.248069252330534e-05
2.604974896278012e-05,7.414461790066103e-05
2.609559100982461e-05,7.583038842474836e-05
2.614151372917348e-05,7.755488293824745e-05
2.6187517262792917e-05,7.931598447209016e-05
2.6233601752898932e-05,8.110536416002027e-05
2.6279767341957824e-05,8.294158310685064e-05
2.6326014172686582e-05,8.479776878017766e-05
2.637234238805337e-05,8.671193488976099e-05
2.641875213127792e-05,8.863969691181967e-05
2.6465243545832022e-05,9.06319173410118e-05
2.6511816775439937e-05,9.264162555480473e-05
2.6558471964078847e-05,9.470653729017783e-05
2.6605209255979308e-05,9.68012439128355e-05
2.6652028795625693e-05,9.894093323503582e-05
2.669893072775663e-05,0.00010112378086542691
2.674591519736546e-05,0.00010334037772111705
2.67929823497007e-05,0.00010561460115089689
2.6840132330266432e-05,0.00010791027974268021
2.6887365284822828e-05,0.00011027920778422694
2.693468135938656e-05,0.00011266702225577467
2.698208070023125e-05,0.00011512324449622078
2.7029563453887943e-05,0.0001176105509654628
2.7077129767145538e-05,0.00012015249819401315
2.7124779787051252e-05,0.0001227430277749375
2.7172513660911084e-05,0.00012537332598874104
2.7220331536290243e-05,0.00012807157018101574
2.726823356101364e-05,0.00013079409023519133
2.7316219883166315e-05,0.000133601833669486
2.7364290651093912e-05,0.0001364309074571014
2.7412446013403122e-05,0.00013934019617636612
2.7460686118962164e-05,0.00014228431578918992
2.7509011116901237e-05,0.00014529318918875194
2.7557421156612952e-05,0.00014835643963685845
2.760591638775286e-05,0.00015146750012320768
2.7654496960239822e-05,0.00015465407675194272
2.7703163024256586e-05,0.00015786997471513067
2.7751914730250136e-05,0.00016118418505269822
2.7800752228932242e-05,0.00016452816418850437
2.7849675671279886e-05,0.00016796626384348395
2.7898685208535727e-05,0.00017143688215880227
2.7947780992208596e-05,0.00017499898873388247
2.7996963174073943e-05,0.00017860064358757335
2.8046231906174306e-05,0.00018229033674434404
2.8095587340819783e-05,0.0001860275565173554
2.814502963058852e-05,0.00018984849331405958
2.8194558928327152e-05,0.00019372594040245202
2.82441753871513e-05,0.0001976818563795931
2.8293879160446034e-05,0.00020170433020510561
2.834367040186635e-05,0.00020579904047449062
2.8393549265337644e-05,0.0002099714805321464
2.8443515905056192e-05,0.00021420888087158275
2.8493570475489615e-05,0.00021853636981635668
2.854371313137737e-05,0.0002229204377708257
2.8593944027731216e-05,0.0002274082045440192
2.864426331983571e-05,0.00023194300053355267
2.8694671163248676e-05,0.00023659642352905929
2.8745167713801675e-05,0.00024128609196347493
2.8795753127600507e-05,0.0002461107022339473
2.884642756102569e-05,0.0002509594726344603
2.8897191170732935e-05,0.00025596095713729315
2.894804411365362e-05,0.00026098644086306225
2.8998986546995313e-05,0.0002661573501481054
2.9050018628242213e-05,0.0002713673739645393
2.910114051515568e-05,0.0002767102930666503
2.915235236577467e-05,0.0002821109498991021
2.920365433841629e-05,0.00028763045209158637
2.9255046591676223e-05,0.00029322800315334047
2.9306529284429256e-05,0.0002989287523731455
2.935810257582977e-05,0.00030472963060336245
2.940976662531221e-05,0.00031061638261185983
2.9461521592591612e-05,0.00031662719615196196
2.951336763766405e-05,0.0003227047997024247
2.9565304920807176e-05,0.000328932335410418
2.9617333602580698e-05,0.000335205733421826
2.9669453843826852e-05,0.0003416687037610836
2.9721665805670958e-05,0.0003481555188239125
2.9773969649521854e-05,0.0003548389624542376
2.9826365537072442e-05,0.00036154471085833584
2.9878853630300144e-05,0.0003684559230031002
2.9931434091467465e-05,0.0003753862210079811
2.998410708312242e-05,0.00038253270028041595
3.0036872768099103e-05,0.0003896990592495037
3.0089731309518144e-05,0.0003970827174546351
3.0142682870787233e-05,0.0004044944676713882
3.019572761560164e-05,0.00041211971092410286
3.0248865707944674e-05,0.00041978488948171
3.0302097312088247e-05,0.0004276577352803043
3.0355422592593348e-05,0.0004355845967096658
3.0408841714310543e-05,0.0004437111683039981
3.0462354842380523e-05,0.00045190818840134276
3.0515962142234575e-05,0.00046029471599508243
3.0569663779595117e-05,0.0004687705956767047
3.0623459920476196e-05,0.0004774234176359618
3.067735073118403e-05,0.00048618708681950467
3.0731336378317474e-05,0.0004951126508876194
3.078541702876857e-05,0.0005041732723992541
3.0839592849723077e-05,0.0005133781369175761
3.089386400866092e-05,0.0005227451104244427
3.09482306733568e-05,0.0005322359455589217
3.1002693011880635e-05,0.0005419189115261811
3.105725119259813e-05,0.0005517025004996546
3.111190538417126e-05,0.000561711344171443
3.116665575555882e-05,0.0005717945845013541
3.122150247601695e-05,0.0005821394399052021
3.127644571509961e-05,0.0005925357027814228
3.133148564265918e-05,0.000603220598620987
3.1386622428846895e-05,0.0006139672198564655
3.144185624411348e-05,0.0006249725938590458
3.149718725920957e-05,0.0006360803717250617
3.15526156451863e-05,0.0006474135781319307
3.1608141573395835e-05,0.0006588935748709091
3.166376521549185e-05,0.0006705620882768059
3.171948674343011e-05,0.000682425634212962
3.1775306329469006e-05,0.0006944370508344349
3.183122414617004e-05,0.0007066957485051149
3.1887240366398404e-05,0.0007190577874541742
3.1943355163323483e-05,0.0007317593249614529
3.199956871041939e-05,0.0007445198280241102
3.205588118146557e-05,0.0007576066970341396
3.211229275054722e-05,0.0007707756978791757
3.216880359205592e-05,0.0007842592554320319
3.2225413880690154e-05,0.0007978466947623987
3.22821237914558e-05,0.0008117391374622586
3.2338933499666755e-05,0.0008257551272163833
3.23958431809454e-05,0.0008400705748683289
3.245285301122319e-05,0.0008545276722206419
3.250996316674116e-05,0.0008692750099362565
3.256717382405052e-05,0.0008841837593696441
3.262448516001316e-05,0.0008993761512326022
3.268189735180222e-05,0.000914747273273578
3.2739410576902595e-05,0.0009303982345774517
3.279702501311155e-05,0.0009462426275676138
3.285474083853922e-05,0.0009623660308182021
3.2912558231609185e-05,0.0009786947726857069
3.2970477371059014e-05,0.0009953048536284767
3.30284984359408e-05,0.0010121292036650016
3.308662160562173e-05,0.0010292405673396597
3.314484705978466e-05,0.0010465719679848132
3.3203174978428645e-05,0.001064199594807623
3.326160554186949e-05,0.0010820496734414873
3.332013893074031e-05,0.001100208925315686
3.337877532599213e-05,0.0011185894960605031
3.343751490889437e-05,0.0011372961225154024
3.349635786103547e-05,0.0011562191880470033
3.355530436432342e-05,0.0011754969506334245
3.361435460098633e-05,0.0011949865528447766
3.3673508753573e-05,0.0012148331077723043
3.373276700495347e-05,0.0012349021298770763
3.379212953831959e-05,0.0012553342349320474
